budget_fraction,budget_max_count,pre_refresh_candidate_count,candidate_count,selected_count,actual_active_fraction,mean_selected_support_risk_rank,first_pass_count,second_pass_count,selected_patch_consecutive_overlap_count,selected_patch_consecutive_overlap_fraction,support_cell_count,support_fraction,blocked_local_change_cell_count,blocked_local_change_fraction,blocked_wet_creation_count,raw_local_new_wet_fraction,depth_guard_activation_fraction,depth_guard_mean_abs_clip_m,depth_guard_max_abs_clip_m,roi_scoring_runtime_ms,local_correction_runtime_ms,support_guard_runtime_ms,depth_guard_runtime_ms,method,time_s,selected_patch_ids
0.1,19,105,88,19,0.07887220405694113,0.7849624060150375,19,0,0,0.0,9958,0.07625334058242911,8687,0.8433980582524272,869,0.006654363623833189,0.0,0.0,0.0,1.7379000055370852,71.79109999560751,2.4342000106116757,0.8326999959535897,RiskTemporal_B10,730,90;13;3;84;218;174;46;57;35;5;88;121;216;161;44;49;133;170;23
0.1,19,105,87,19,0.08798462374895667,0.7674185463659148,19,0,0,0.0,9955,0.07623036809581059,10240,0.8912097476066144,445,0.0034075855150814374,0.0,0.0,0.0,1.6785000043455511,71.5728999930434,1.63050000264775,0.5713999998988584,RiskTemporal_B10,740,217;29;219;58;157;178;103;36;105;4;213;50;147;171;68;100;61;91;10
0.1,19,105,86,19,0.09311514576042759,0.7889724310776941,19,0,0,0.0,9892,0.07574794587682153,10516,0.8648026315789473,734,0.005620601725999494,0.0,0.0,0.0,2.365399996051565,74.44710000709165,1.964299997780472,0.8067000017035753,RiskTemporal_B10,750,13;84;3;90;57;46;202;174;35;235;104;161;23;216;78;66;44;165;102
0.1,19,106,87,19,0.07617676562703402,0.7765640516385304,19,0,0,0.0,9867,0.07555650848833381,8977,0.9023924406915963,662,0.005069262047154858,0.0,0.0,0.0,1.694499995210208,71.12120000238065,1.6185999993467703,0.6367000023601577,RiskTemporal_B10,760,217;29;219;158;178;58;171;20;103;89;213;51;147;60;121;128;185;135;100
0.1,19,104,87,19,0.09223453377338407,0.7955465587044536,19,0,0,0.0,9863,0.07552587850617577,10528,0.8740556247405562,687,0.005260699435642579,0.0,0.0,0.0,1.7699000018183142,72.1932000014931,1.640399990719743,0.6431999936467037,RiskTemporal_B10,770,13;84;90;3;174;35;57;202;46;161;23;235;216;88;44;10;116;78;172
0.1,19,106,87,19,0.08061045554440964,0.7765640516385303,19,0,0,0.0,9872,0.07559479596603134,9479,0.9004464709793863,611,0.0046787297746399064,0.0,0.0,0.0,1.7148999904748052,71.59880000108387,1.6149000002769753,0.6303999980445951,RiskTemporal_B10,780,219;217;157;14;178;103;36;58;121;4;171;34;213;89;93;133;68;206;91
0.1,19,107,89,19,0.11758850150469788,0.7948844072798819,19,0,0,0.0,9795,0.07500516880948917,13602,0.8857775462359989,838,0.006416981262108415,0.0,0.0,0.0,1.7508999881101772,71.37309999961872,1.7401999939465895,0.6198999908519909,RiskTemporal_B10,790,13;84;90;3;218;57;158;35;161;23;46;88;44;216;49;78;117;172;179
0.1,19,107,88,19,0.07755511482414562,0.762911952779144,19,0,0,0.0,9758,0.07472184147452735,9239,0.9122235387045814,868,0.00664670612829368,0.0,0.0,0.0,1.8807000014930964,71.71089999610558,1.6592999891145155,0.6357000092975795,RiskTemporal_B10,800,217;29;174;178;58;206;103;4;106;171;36;34;213;235;148;134;215;128;72
0.1,19,108,89,19,0.10126272101446501,0.8123781676413255,19,0,0,0.0,9756,0.07470652648344832,11419,0.8635057471264368,606,0.004640442296942362,0.0,0.0,0.0,1.6543999954592437,72.44800000626128,1.6098000050988048,0.5861000099685043,RiskTemporal_B10,810,84;90;13;3;157;46;201;35;57;161;104;23;44;102;66;78;5;229;10
0.1,19,107,89,19,0.10847608181268234,0.7550418101328087,19,0,0,0.0,9662,0.07398672190273449,13027,0.9195962162925314,524,0.004012527662702637,0.0,0.0,0.0,1.6402000037487596,72.91459999396466,2.1069000067654997,0.9200000058626756,RiskTemporal_B10,820,217;29;178;174;74;103;20;106;206;235;171;51;49;41;213;165;225;215;60
0.1,19,108,89,19,0.09253317609942492,0.7933723196881091,19,0,0,0.0,9630,0.07374168204547021,10403,0.860890433631248,698,0.005344931886577176,0.0,0.0,0.0,1.8377999949734658,71.33489999978337,1.6266000020550564,0.6552999984705821,RiskTemporal_B10,830,13;84;90;3;219;158;58;201;104;161;46;35;23;44;10;33;156;133;102
0.1,19,106,89,19,0.08971521774088567,0.7522343594836146,19,0,0,0.0,9632,0.07375699703654923,10567,0.9019289860020485,523,0.004004870167163128,0.0,0.0,0.0,1.7503999988548458,72.99760000023525,2.1142999903531745,0.8763000078033656,RiskTemporal_B10,840,217;14;106;174;206;178;103;19;171;74;49;235;51;128;165;213;41;61;100
0.1,19,109,90,19,0.08530450031012857,0.8184451955577016,19,0,0,0.0,9610,0.07358853213468003,9694,0.870197486535009,423,0.003239120613212243,0.0,0.0,0.0,1.6653999919071794,71.81690000288654,1.5884000022197142,0.6404000014299527,RiskTemporal_B10,850,84;90;13;3;202;157;58;35;161;46;88;216;33;23;44;121;5;78;155
0.1,19,111,92,19,0.059184783024863886,0.7814129919393076,19,0,0,0.0,9600,0.07351195717928494,6805,0.8804502522965455,487,0.003729200327740809,0.0,0.0,0.0,1.8322000105399638,71.62190000235569,1.590200001373887,0.5573000089498237,RiskTemporal_B10,860,217;29;219;174;106;251;178;36;103;57;171;49;4;68;213;128;176;93;10
0.1,19,108,92,19,0.06933096461471311,0.8099415204678362,19,0,0,0.0,9606,0.07355790215252199,7706,0.8511155290479346,497,0.0038057752831358975,0.0,0.0,0.0,1.8385000003036112,72.59389999671839,2.114100003382191,0.8705999935045838,RiskTemporal_B10,870,84;13;90;3;218;58;157;46;161;35;33;216;206;121;44;23;166;88;102
0.1,19,110,91,19,0.0870580667886761,0.7607655502392344,19,0,0,0.0,9562,0.07322097234878361,10181,0.8955053214882576,817,0.006256173855778729,0.0,0.0,0.0,1.716600003419444,73.18050001049414,2.1235999884083867,0.8669999951962382,RiskTemporal_B10,880,217;219;14;106;251;158;103;178;20;57;171;34;213;66;68;60;133;128;165
0.1,19,110,92,19,0.0664594037873973,0.8095693779904307,19,0,0,0.0,9537,0.07302953496029589,7514,0.8657679456158544,563,0.004311169988743481,0.0,0.0,0.0,1.7574000085005537,71.48379999853205,1.8217000033473596,0.654699993901886,RiskTemporal_B10,890,90;84;3;13;202;174;161;36;235;46;33;58;206;104;216;166;44;135;102
0.1,19,109,90,19,0.11490837806586977,0.7682279092225978,19,0,0,0.0,9540,0.07305250744691441,13553,0.9031720645075303,476,0.0036449678768062117,0.0,0.0,0.0,1.7345000087516382,72.72670000384096,2.5191000022459775,0.9034000104293227,RiskTemporal_B10,900,217;219;103;106;29;157;4;178;57;35;171;49;213;134;10;185;225;68;78
0.1,19,108,90,19,0.06501979462596963,0.8099415204678361,19,0,0,0.0,9469,0.07250882526360929,7362,0.8670356848427747,423,0.003239120613212243,0.0,0.0,0.0,2.2877000010339543,72.73559999885038,1.8280000076629221,1.0288999910699204,RiskTemporal_B10,910,84;90;13;3;202;174;46;161;216;58;206;36;121;235;34;44;87;156;66
0.1,19,109,90,19,0.06953005949874035,0.7658136166103332,19,0,0,0.0,9479,0.07258540021900438,8138,0.8962555066079295,332,0.0025422885191169376,0.0,0.0,0.0,2.096800002618693,72.12260000233073,1.5645999956177548,0.5654999986290932,RiskTemporal_B10,920,217;219;89;29;103;157;57;178;19;33;171;135;51;60;5;93;10;215;91
0.1,19,108,90,19,0.06582383165761806,0.800682261208577,19,0,0,0.0,9455,0.07240162032605615,7340,0.8538855281526291,532,0.0040737876270187075,0.0,0.0,0.0,1.6596999921603128,73.50860000588,2.119299999321811,0.8700999896973372,RiskTemporal_B10,930,90;13;84;218;3;251;174;35;161;216;46;58;104;49;44;102;134;206;165
0.1,19,109,90,19,0.10133163847432058,0.7378078223080637,19,0,0,0.0,9471,0.0725241402546883,12028,0.9089397717826645,755,0.00578140913232918,0.0,0.0,0.0,1.7020000086631626,72.31439999304712,2.2825999913038686,0.5743000074289739,RiskTemporal_B10,940,217;219;105;103;29;158;33;57;178;19;171;133;91;51;215;23;213;147;78
0.1,19,109,91,19,0.07191154061152759,0.8184451955577016,19,0,0,0.0,9451,0.07237099034389813,8093,0.8617825577680758,534,0.004089102618097725,0.0,0.0,0.0,1.7456000059610233,72.05989999056328,1.6036000015446916,0.5657000001519918,RiskTemporal_B10,950,13;90;3;202;84;251;174;46;104;36;161;216;58;102;49;44;10;112;156
0.1,19,109,91,19,0.08251717193374734,0.7503621438918398,19,0,0,0.0,9423,0.07215658046879188,9611,0.8918893838158871,873,0.006684993605991224,0.0,0.0,0.0,2.604199995403178,72.95789998897817,1.6254000074695796,0.5723000067519024,RiskTemporal_B10,960,217;14;219;106;157;103;35;57;171;178;4;83;128;165;206;215;213;117;185
0.1,19,109,91,19,0.09106293695583922,0.8184451955577016,19,0,0,0.0,9393,0.07192685560260662,10538,0.8861419441641439,687,0.005260699435642579,0.0,0.0,0.0,1.6611000028206035,71.24199999088887,1.5672999870730564,0.5718000029446557,RiskTemporal_B10,970,90;3;202;13;84;88;46;174;235;161;121;216;58;36;66;44;102;179;156
0.1,19,108,89,19,0.06704903094393948,0.8016569200779727,19,0,0,0.0,9373,0.07177370569181643,7606,0.8686614892645044,489,0.003744515318819827,0.0,0.0,0.0,1.9680999976117164,71.4328000030946,1.7238000000361353,0.6142999918665737,RiskTemporal_B10,980,219;217;106;128;29;103;57;157;171;4;35;178;23;10;165;215;135;49;60
0.1,19,109,90,19,0.08640717966781784,0.7696764847899565,19,0,0,0.0,9318,0.07135254343714345,9961,0.8827543424317618,597,0.004571524837086782,0.0,0.0,0.0,1.8025000026682392,73.4793999872636,1.7289999959757552,0.6580000044777989,RiskTemporal_B10,990,90;218;84;3;174;13;161;104;33;58;36;216;102;44;46;133;206;156;72
0.1,19,105,87,19,0.061267621811610294,0.7588972431077694,19,0,0,0.0,9298,0.07119939352635327,6947,0.8682664666916635,681,0.005214754462405526,0.0,0.0,0.0,1.643700001295656,72.8685000067344,1.668600001721643,0.5960999988019466,RiskTemporal_B10,1000,219;217;106;14;103;128;57;158;35;178;171;165;83;49;215;134;23;10;213
0.1,19,106,89,19,0.08724184668162431,0.8013902681231382,19,0,0,0.0,9323,0.071390830914841,10152,0.8910734661634336,775,0.005934559043119358,0.0,0.0,0.0,1.741200001561083,71.5319000009913,1.6075999883469194,0.5738000036217272,RiskTemporal_B10,1010,84;90;202;3;13;174;161;104;46;216;206;36;44;102;50;148;135;166;58
0.1,19,107,90,19,0.07180433567397447,0.7855386128873585,19,0,0,0.0,9258,0.07089309370477291,8166,0.8708542177668764,651,0.00498502959622026,0.0,0.0,0.0,2.05130000540521,71.64030001149513,1.6169000009540468,0.6243999960133806,RiskTemporal_B10,1020,217;105;219;128;103;157;57;192;29;171;20;178;49;215;100;60;23;213;147
0.1,19,105,88,19,0.06783009548896937,0.8035087719298244,19,0,0,0.0,9212,0.0705408489099555,7737,0.873447730864755,507,0.003882350238530986,0.0,0.0,0.0,1.644900010433048,71.33240000985097,2.1957999997539446,0.5803999956697226,RiskTemporal_B10,1030,90;13;3;202;174;161;121;35;206;88;235;102;44;66;33;216;112;46;166
0.1,19,105,87,19,0.0797987610172217,0.7769423558897243,19,0,0,0.0,9207,0.07050256143225797,9358,0.8979944343153248,796,0.006095366449449044,0.0,0.0,0.0,1.774100004695356,72.69459999224637,1.8632999999681488,0.7025999948382378,RiskTemporal_B10,1040,217;106;103;128;57;157;29;36;50;4;177;171;252;215;100;179;23;10;213
0.1,19,107,90,19,0.07290701503166375,0.8047220855878012,19,0,0,0.0,9190,0.07037238400808632,8252,0.8667156811259321,359,0.0027490408986836764,0.0,0.0,0.0,2.7449000044725835,72.70910000079311,1.7862999957287684,1.1181000008946285,RiskTemporal_B10,1050,90;13;202;3;161;206;174;104;35;102;216;235;49;44;83;46;156;93;58
0.1,19,103,88,19,0.07744025239105298,0.7915176290240163,19,0,0,0.0,9185,0.07033409653038877,8999,0.8898447542766735,598,0.004579182332626291,0.0,0.0,0.0,1.7171999934362248,72.51600000017788,1.7178999987663701,0.6543000054080039,RiskTemporal_B10,1060,217;219;14;106;103;128;57;158;36;171;66;100;34;215;10;178;165;133;147
0.1,19,105,86,19,0.10687566524492499,0.7654135338345864,19,0,0,0.0,9173,0.07024220658391467,12378,0.8868668051873612,591,0.00452557986384973,0.0,0.0,0.0,1.684600007138215,71.48009999946225,2.143699995940551,0.5737000028602779,RiskTemporal_B10,1070,90;3;218;13;157;161;104;44;33;216;58;102;35;46;213;72;170;225;166
0.1,19,105,88,19,0.08171313490209892,0.7794486215538846,19,0,0,0.0,9118,0.06982104432924167,9409,0.8817355449348702,645,0.004939084622983207,0.0,0.0,0.0,1.7005999980028719,71.29720000375528,1.6057000029832125,0.613799988059327,RiskTemporal_B10,1080,219;217;84;174;106;103;128;57;171;36;49;206;29;215;147;179;229;4;26
0.1,19,102,86,19,0.10167622577359849,0.7765737874097006,19,0,0,0.0,9108,0.0697444693738466,11739,0.8840939900587438,669,0.0051228645159314195,0.0,0.0,0.0,1.7030000017257407,71.88740000128746,1.818499993532896,0.7077999907778576,RiskTemporal_B10,1090,90;13;202;3;216;104;235;157;161;35;58;100;46;44;66;102;213;133;155
0.1,19,101,83,19,0.08474550313574443,0.7769671704012506,19,0,0,0.0,9048,0.06928501964147606,10095,0.9121713201409596,385,0.0029481357827109067,0.0,0.0,0.0,2.082099992549047,72.19079999777023,1.59939999866765,0.5737000028602779,RiskTemporal_B10,1100,217;84;219;106;174;128;103;74;171;29;34;20;10;215;178;206;60;78;185
0.1,19,101,85,19,0.09947086705821993,0.7837415320479416,19,0,0,0.0,9046,0.06926970465039704,11567,0.8904541955350269,675,0.005168809489168473,0.0,0.0,0.0,1.6771000082371756,71.34230001247488,2.0875999907730147,0.563599998713471,RiskTemporal_B10,1110,90;218;3;13;216;58;158;88;161;36;33;121;46;44;83;156;213;102;179
0.1,19,104,86,19,0.0698363593203207,0.7798582995951416,19,0,0,0.0,9014,0.06902466479313275,8007,0.8779605263157895,503,0.0038517202563729505,0.0,0.0,0.0,1.6577000060351565,72.03529999242164,1.7369999986840412,0.705400001606904,RiskTemporal_B10,1120,84;217;219;106;103;35;174;4;171;74;49;14;128;215;178;147;133;165;45
0.1,19,104,86,19,0.07952309117779939,0.8208502024291499,19,0,0,0.0,9003,0.06894043234219815,9176,0.8835820895522388,371,0.0028409308451577825,0.0,0.0,0.0,1.8841999990399927,72.04749999800697,1.7584000015631318,0.701400000252761,RiskTemporal_B10,1130,90;202;13;157;216;3;104;161;36;33;58;100;46;44;235;112;102;66;135
0.1,19,103,86,19,0.057806433827752295,0.7884517118037814,19,0,0,0.0,8933,0.06840440765443254,6607,0.8752152602993774,204,0.001562129090059805,0.0,0.0,0.0,1.6998000064631924,72.38219999999274,1.7718000017339364,0.6640999927185476,RiskTemporal_B10,1140,217;84;89;121;103;158;29;49;206;171;203;147;35;4;57;215;165;60;23
0.1,19,103,87,19,0.0985749400800974,0.8221768012263668,19,0,0,0.0,8938,0.06844269513213008,11420,0.8871280975685544,727,0.005566999257222933,0.0,0.0,0.0,1.6420000029029325,72.3052999965148,1.946199990925379,0.7437000022036955,RiskTemporal_B10,1150,90;13;202;3;174;216;58;33;161;104;44;36;102;128;10;213;179;156;100
0.1,19,102,84,19,0.06167346907520426,0.7275541795665635,19,0,0,0.0,8890,0.06807513534623366,7271,0.9027812267196424,342,0.002618863474512026,0.0,0.0,0.0,1.8377999949734658,71.9293000001926,1.73789999098517,0.6863000016892329,RiskTemporal_B10,1160,217;2;105;103;14;157;34;171;4;177;147;215;74;165;46;68;66;134;32
0.1,19,103,86,19,0.06984401681586021,0.8334184977005621,19,0,0,0.0,8908,0.06821297026594482,7968,0.8735884223221138,180,0.0013783491971115927,0.0,0.0,0.0,1.7669999942881986,71.86529999307822,1.731099997414276,0.7056000031298026,RiskTemporal_B10,1170,90;13;219;174;3;201;33;121;161;58;206;44;102;35;88;100;232;10;135
0.1,19,104,87,19,0.06779180801127184,0.777327935222672,19,0,0,0.0,8844,0.06772289055141625,7808,0.8819609172032079,369,0.002825615854078765,0.0,0.0,0.0,1.7793000006349757,71.95139999384992,2.1220000053290278,0.643599996692501,RiskTemporal_B10,1180,217;2;235;14;103;105;36;34;158;4;171;83;128;57;23;178;147;133;215
0.1,19,104,88,19,0.09429440007351196,0.8061740890688259,19,0,0,0.0,8835,0.06765397309156067,10924,0.8871203508202047,667,0.005107549524852401,0.0,0.0,0.0,1.8927000055555254,71.57210000150371,1.7376000032527372,0.651599999400787,RiskTemporal_B10,1190,90;13;84;219;3;216;104;161;157;72;49;44;35;58;179;102;135;214;165
0.1,19,102,87,19,0.051779984838158835,0.7920536635706913,19,0,0,0.0,8780,0.06723281083688769,5974,0.883466430050281,222,0.0016999640097709644,0.0,0.0,0.0,2.3713999980827793,72.74869999673683,1.632300001801923,0.570699994568713,RiskTemporal_B10,1200,217;103;89;34;2;174;121;100;36;29;4;66;176;57;134;156;203;213;147
0.1,19,103,87,19,0.08078657794181834,0.8196218702095045,19,0,0,0.0,8807,0.06743956321645443,9206,0.87260663507109,187,0.0014319516658881546,0.0,0.0,0.0,1.8340999959036708,71.5933000028599,1.6176999924937263,0.5796000041300431,RiskTemporal_B10,1210,90;219;13;84;3;201;104;161;35;157;171;165;44;49;10;46;232;102;135
0.1,19,101,84,19,0.07377996952316775,0.7582073996873371,19,0,0,0.0,8753,0.06702605845732094,8643,0.8970420342501297,358,0.002741383403144168,0.0,0.0,0.0,1.6709000046830624,71.65769999846816,1.6325000033248216,0.5778000049758703,RiskTemporal_B10,1220,217;103;89;121;174;14;34;4;36;100;178;57;215;133;128;147;235;60;141
0.1,19,103,84,19,0.07773889471709383,0.8094021461420542,19,0,0,0.0,8763,0.06710263341271604,8995,0.8860323089046493,273,0.0020904962822859154,0.0,0.0,0.0,1.7692999972496182,71.8122999969637,1.6168000001925975,0.6708000000799075,RiskTemporal_B10,1230,219;90;13;84;3;216;158;171;161;35;44;88;165;49;46;120;102;10;229
0.1,19,105,86,19,0.05707897175149895,0.7578947368421053,19,0,0,0.0,8717,0.06675038861789863,6514,0.8738932116984169,296,0.002266618679694619,0.0,0.0,0.0,2.29649999528192,71.1373999947682,1.6210000030696392,0.6220999930519611,RiskTemporal_B10,1240,217;174;105;103;2;4;34;36;14;128;83;235;57;215;147;156;166;170;178
0.1,19,101,85,19,0.08208069468799535,0.8249088066701408,19,0,0,0.0,8755,0.06704137344839997,9468,0.8832913518052057,149,0.0011409668353868183,0.0,0.0,0.0,1.7949000030057505,71.54790000640787,1.6322000010404736,0.6222999945748597,RiskTemporal_B10,1250,219;90;13;3;84;121;88;201;157;171;33;44;46;161;102;10;165;35;66
0.1,19,103,86,19,0.05186421728909343,0.770056208482371,19,0,0,0.0,8683,0.06649003376955533,5999,0.8857227225749299,158,0.001209884295242398,0.0,0.0,0.0,1.6832999972393736,71.25949999317527,1.6291000065393746,0.638999990769662,RiskTemporal_B10,1260,217;2;89;103;174;4;36;141;34;178;29;57;166;206;203;135;147;170;100
0.1,19,102,85,19,0.0949452871943702,0.7956656346749226,19,0,0,0.0,8715,0.06673507362681962,11037,0.8901524316477135,451,0.0034535304883184905,0.0,0.0,0.0,1.7681000026641414,71.16079999832436,1.6497000033268705,0.626300010480918,RiskTemporal_B10,1270,90;218;13;3;216;158;88;121;171;161;165;35;44;49;229;102;58;179;46
0.1,19,102,83,19,0.05150431499873651,0.7966976264189886,19,0,0,0.0,8640,0.06616076146135645,6165,0.9165923282783229,274,0.0020981537778254245,0.0,0.0,0.0,1.704599999357015,73.22560000466183,2.1776000066893175,0.9085000056074932,RiskTemporal_B10,1280,217;84;2;219;174;4;103;89;36;10;33;141;112;149;213;66;199;177;206
0.1,19,100,84,19,0.0821266396612324,0.8063157894736842,19,0,0,0.0,8667,0.06636751384092318,9506,0.8863403263403263,179,0.001370691701572084,0.0,0.0,0.0,2.2610999876633286,72.23950000479817,1.6958999913185835,0.5971999926259741,RiskTemporal_B10,1290,13;90;202;3;157;88;161;121;216;235;165;58;44;134;102;100;171;35;49
0.1,19,99,81,19,0.06400134771921495,0.8171185539606591,19,0,0,0.0,8603,0.06587743412639462,7469,0.8936348408710217,334,0.0025576035101959552,0.0,0.0,0.0,1.7539000109536573,72.19310000073165,1.9185999990440905,0.753700005589053,RiskTemporal_B10,1300,217;2;84;174;103;105;36;141;74;33;135;178;4;203;128;133;215;166;229
0.1,19,98,80,19,0.11901279567504652,0.7642320085929107,19,0,0,0.0,8594,0.06580851666653904,13836,0.8902329172564664,350,0.002680123438828097,0.0,0.0,0.0,1.7806000105338171,71.54989999253303,1.6964999958872795,0.6387000030372292,RiskTemporal_B10,1310,13;90;3;219;201;161;104;165;44;157;171;83;49;102;51;58;147;26;179
0.1,19,96,79,19,0.07178136318735594,0.7944078947368421,19,0,0,0.0,8490,0.06501213713043012,8508,0.9076168124599957,492,0.0037674878054383535,0.0,0.0,0.0,1.6986999980872497,72.18180000199936,2.3683000035816804,0.6142000056570396,RiskTemporal_B10,1320,84;217;2;4;141;103;174;105;36;178;57;235;10;60;33;29;164;135;128
0.1,19,97,79,19,0.1147552281550796,0.7742810634834508,19,0,0,0.0,8523,0.06526483448323392,13673,0.9123848925663953,230,0.0017612239740870351,0.0,0.0,0.0,1.7388999985996634,71.43769999674987,1.800600002752617,0.6232000014279038,RiskTemporal_B10,1330,13;90;3;202;121;88;216;158;35;171;44;161;83;165;58;102;133;78;112
0.1,19,99,80,19,0.04724674747876959,0.7942583732057416,19,0,0,0.0,8437,0.06460628986683616,5520,0.8946515397082658,153,0.0011715968175448539,0.0,0.0,0.0,2.448899991577491,74.34459999785759,2.1988999942550436,0.8967999892774969,RiskTemporal_B10,1340,217;2;219;84;105;174;36;103;141;4;178;66;10;33;14;166;229;91;185
0.1,19,99,82,19,0.09774027306629093,0.7910685805422647,19,0,0,0.0,8447,0.06468286482223123,11521,0.9026167345659668,450,0.003445872992778982,0.0,0.0,0.0,1.7160999996121973,73.39059999503661,2.201499999500811,1.043199998093769,RiskTemporal_B10,1350,13;3;90;202;158;121;171;161;216;88;165;44;83;35;102;58;214;134;179
0.1,19,102,84,19,0.07653666791739094,0.7739938080495355,19,0,0,0.0,8387,0.06422341508986071,8953,0.8957478739369685,292,0.0022359886975365836,0.0,0.0,0.0,1.7879000079119578,72.15760000690352,1.7556000093463808,0.6726999999955297,RiskTemporal_B10,1360,219;217;84;105;2;157;103;4;166;36;33;112;14;74;178;215;45;133;213
0.1,19,102,85,19,0.061650496588585735,0.805985552115583,19,0,0,0.0,8385,0.0642081000987817,7209,0.8954167184200721,125,0.0009571869424386061,0.0,0.0,0.0,3.0001999984961003,71.89410000864882,1.6404000052716583,0.636199998552911,RiskTemporal_B10,1370,13;3;90;218;174;141;58;121;119;216;171;44;83;161;88;165;49;10;229
0.1,19,103,85,19,0.08381128867992435,0.7833418497700562,19,0,0,0.0,8393,0.06426936006309776,9889,0.9035175879396985,465,0.0035607354258716142,0.0,0.0,0.0,1.7078999953810126,71.67789999220986,1.6704000008758157,0.5882999976165593,RiskTemporal_B10,1380,219;217;84;105;103;4;158;36;156;166;57;135;128;178;66;206;29;164;60
0.1,19,103,86,19,0.0656094217825118,0.8446601941747574,19,0,0,0.0,8412,0.06441485247834842,7656,0.8935574229691877,92,0.000704489589634814,0.0,0.0,0.0,1.6973000019788742,71.54689999879338,1.5882000006968156,0.5700000037904829,RiskTemporal_B10,1390,13;90;202;3;174;88;141;58;119;235;161;121;35;171;44;100;216;165;10
0.1,19,102,85,19,0.0745993215458952,0.7652218782249742,19,0,0,0.0,8365,0.06405495018799151,8787,0.9019708478751797,186,0.0014242941703486458,0.0,0.0,0.0,2.141400007531047,72.21579999895766,1.6227000014623627,0.6234000029508024,RiskTemporal_B10,1400,217;84;219;89;4;2;157;36;103;134;46;213;178;206;34;66;71;185;166
0.1,19,103,86,19,0.07630694305120567,0.827286663260092,19,0,0,0.0,8382,0.06418512761216316,9101,0.913296537882589,96,0.0007351195717928494,0.0,0.0,0.0,1.7809999990276992,71.50049999472685,2.3695999989286065,1.0051999997813255,RiskTemporal_B10,1410,90;13;3;141;218;174;102;161;88;58;121;44;171;149;83;10;33;216;229
0.1,19,103,85,19,0.0792780513205351,0.7925396014307614,19,0,0,0.0,8309,0.06362613043777902,9352,0.9033130493576741,309,0.002366166121708234,0.0,0.0,0.0,1.7459999944549054,71.33510000130627,1.6405000060331076,0.8456999930785969,RiskTemporal_B10,1420,217;2;84;219;158;105;103;36;14;165;74;133;34;135;179;206;156;177;72
0.1,19,104,88,19,0.05855686839062416,0.8289473684210527,19,0,0,0.0,8287,0.06345766553590983,6821,0.89198378449065,88,0.0006738596074767787,0.0,0.0,0.0,2.3706000065431,73.34139999875333,1.681500012637116,0.6210999999893829,RiskTemporal_B10,1430,90;3;202;121;174;141;171;161;119;35;58;13;10;44;216;83;252;166;88
0.1,19,100,84,19,0.08625402975702767,0.7757894736842105,19,0,0,0.0,8264,0.06328154313850112,10343,0.9182350852272727,153,0.0011715968175448539,0.0,0.0,0.0,1.6636999935144559,71.87660000636242,1.6788999928394333,0.6141999911051244,RiskTemporal_B10,1440,217;2;219;4;36;157;103;105;34;178;135;165;74;100;229;66;215;60;71
