method,scenario_id,time_s,budget,selected_patch_ids,budget_fraction,budget_max_count,pre_refresh_candidate_count,candidate_count,selected_count,actual_active_fraction,mean_selected_support_risk_rank,first_pass_count,second_pass_count,selected_patch_consecutive_overlap_count,selected_patch_consecutive_overlap_fraction,support_cell_count,support_fraction,blocked_local_change_cell_count,blocked_local_change_fraction,blocked_wet_creation_count,raw_local_new_wet_fraction,depth_guard_activation_fraction,depth_guard_mean_abs_clip_m,depth_guard_max_abs_clip_m,global_forward_runtime_ms,roi_scoring_runtime_ms,local_correction_runtime_ms,support_guard_runtime_ms,depth_guard_runtime_ms
RiskTemporal_B05,JILONG_EI_0109,1360,B05,219;104;232;13;35;49;46;178;158;166,0.05,10,107,98,10,0.0252850502714582,0.902803738317757,10,0,0,0.0,11054,0.0846459556937308,2703,0.818594791035736,105,0.0008040370316484,0.0,0.0,0.0,54.25380000087898,2.358300000196323,38.73249999014661,1.6438999882666394,0.5834000039612874
RiskTemporal_B05,JILONG_EI_0109,1370,B05,217;10;174;29;34;128;206;105;100;133,0.05,10,109,99,10,0.0334173105344166,0.9045871559633027,10,0,0,0.0,11008,0.0842937108989134,3824,0.8762603116406966,226,0.0017305939919289,0.0,0.0,0.0,54.033299995353445,1.7423999961465595,37.95319999335334,1.630800004932098,0.6738999945810065
RiskTemporal_B05,JILONG_EI_0109,1380,B05,219;104;13;232;50;3;156;106;229;177,0.05,10,109,99,10,0.0205144305503442,0.9137614678899084,10,0,0,0.0,10942,0.0837883161933058,2315,0.8641284061216872,149,0.0011409668353868,0.0,0.0,0.0,53.273099998477846,1.7460000090068206,37.235799987684,1.5880999999353662,0.5864999984623864
RiskTemporal_B05,JILONG_EI_0109,1390,B05,218;128;34;121;161;100;29;216;74;174,0.05,10,109,99,10,0.0260584573209486,0.8825688073394498,10,0,0,0.0,10906,0.0835126463538835,2874,0.8445489274169851,185,0.0014166366748091,0.0,0.0,0.0,53.57910000020638,1.763699998264201,37.03439999662805,1.602200005436316,0.6347000016830862
RiskTemporal_B05,JILONG_EI_0109,1400,B05,219;232;13;104;106;50;3;58;186;10,0.05,10,107,98,10,0.0079101928923126,0.9299065420560746,10,0,0,0.0,10880,0.0833135514698562,747,0.723136495643756,24,0.0001837798929482,0.0,0.0,0.0,53.53800000739284,1.6953000013018027,38.63819999969565,2.3551999911433086,0.9105999924940988
RiskTemporal_B05,JILONG_EI_0109,1410,B05,218;119;35;128;29;105;100;66;178;216,0.05,10,107,98,10,0.0308290770420626,0.8700934579439252,10,0,0,0.0,10880,0.0833135514698562,3396,0.8435171385991058,250,0.0019143738848772,0.0,0.0,0.0,53.52580000180751,1.675399995292537,37.021700001787394,1.898400005302392,0.6622999935643747
RiskTemporal_B05,JILONG_EI_0109,1420,B05,232;13;104;219;106;50;58;46;186;174,0.05,10,108,99,10,0.0083160401559066,0.9324074074074076,10,0,0,0.0,10834,0.0829613066750388,829,0.7633517495395948,20,0.0001531499107901,0.0,0.0,0.0,55.377100012265146,1.5970999957062304,36.972700007027015,1.6058000037446618,0.5933999927947298
RiskTemporal_B05,JILONG_EI_0109,1430,B05,217;3;90;128;34;235;29;134;176;166,0.05,10,107,99,10,0.0135078221316936,0.902803738317757,10,0,0,0.0,10816,0.0828234717553277,1427,0.8089569160997733,125,0.0009571869424386,0.0,0.0,0.0,54.06460000085645,2.067000008537434,36.674299990409054,1.6325999895343557,0.6338999955914915
RiskTemporal_B05,JILONG_EI_0109,1440,B05,232;106;218;104;58;13;100;35;157;177,0.05,10,107,99,10,0.0257368425082892,0.9214953271028036,10,0,0,0.0,10816,0.0828234717553277,2750,0.8182088664088069,132,0.0010107894112151,0.0,0.0,0.0,53.46169999393169,1.6669000033289194,36.948900000425056,1.665200004936196,0.6101000035414472
RiskTemporal_B05,JILONG_EI_0119,10,B05,78;219;57;106;217;84;4;128;13;50,0.05,10,115,115,10,0.0309362819796157,0.9486956521739132,10,0,0,0.0,7838,0.0600194500386703,1623,0.4017326732673267,106,0.0008116945271879,0.0,0.0,0.0,54.25500001001637,3.145599999697879,39.40349999174941,1.6448999958811328,0.6329000025289133
RiskTemporal_B05,JILONG_EI_0119,20,B05,58;90;235;119;112;33;201;232;29;10,0.05,10,114,104,10,0.0173289124059085,0.8850877192982456,10,0,0,0.0,7836,0.0600041350475913,1936,0.8555015466195316,256,0.0019603188581142,0.0,0.0,0.0,53.88870000024326,1.7171999934362248,36.99029999552295,1.6632000042591244,0.6372999923769385
