global_step,stage,stage_step,K,burn_in_steps,seed_time_s,gradient_start_time_s,sampler_stratum,total_loss,multi_loss,one_step_anchor,delta_loss,delta_h,delta_hu,delta_hv,delta_c,delta_ice,delta_dz,weighted_delta_contribution,weighted_state_contribution,weighted_wet_contribution,weighted_integral_contribution,state_loss,wet_loss,integral_loss,amplitude_guard,max_channel_saturation_fraction,learning_rate,step_seconds,peak_vram_gib,raw_delta_over_bound_rms_h,saturation_fraction_h,raw_delta_over_bound_rms_hu,saturation_fraction_hu,raw_delta_over_bound_rms_hv,saturation_fraction_hv,raw_delta_over_bound_rms_c,saturation_fraction_c,raw_delta_over_bound_rms_ice,saturation_fraction_ice,raw_delta_over_bound_rms_dz,saturation_fraction_dz
8550,STAGE_D,550,6,24,350,590,uniform,0.04579368978738785,0.030911624431610107,0.029764126986265182,0.00010213682980975136,1.2690735275100451e-05,8.753624570090324e-05,0.00022414956765715033,0.00016105126996990293,0.00012307896395213902,4.314168108976446e-06,5.106841490487568e-05,0.018777301535010338,0.00943080857396126,0.00385483056306839,0.018777301535010338,0.09430808573961258,0.0770966112613678,0.0,0.0,0.0001755174297403795,3.4303009000141174,3.7527408599853516,0.0006527367513626814,0.0,0.006757786963135004,0.0,0.006595834158360958,0.0,0.006939977407455444,0.0,0.003481450257822871,0.0,0.00038223888259381056,0.0
8600,STAGE_D,600,6,0,10,10,source_active,0.013324991799890995,0.010997200384736061,0.0046555823646485806,0.0009081311291083694,0.0012526015052571893,0.00046997712342999876,0.0006337748491205275,0.001807881984859705,0.0011893337359651923,9.521753963781521e-05,0.0004540655645541847,0.01126396656036377,0.0012849674560129643,0.003265172243118286,0.01126396656036377,0.012849674560129642,0.06530344486236572,0.0,0.0,0.00017274575140626317,1.488494699995499,3.7527408599853516,0.009915598668158054,0.0,0.024105070158839226,0.0,0.02537321299314499,0.0,0.03883363679051399,0.0,0.014424091205000877,0.0,0.0017727556405588984,0.0
8650,STAGE_D,650,6,0,80,80,early_evolution,0.03899027407169342,0.027887195348739624,0.022206157445907593,0.0009894194081425667,0.0012511152308434248,0.0009786497103050351,0.001356480410322547,0.002101508667692542,0.0001981348032131791,5.0627029850147665e-05,0.0004947097040712833,0.022862136363983154,0.0032492276281118394,0.007092718780040742,0.022862136363983154,0.03249227628111839,0.14185437560081482,0.0,0.0,0.00016998453206075708,1.498473399959039,3.7527408599853516,0.005878722295165062,0.0,0.01965334266424179,0.0,0.01863699220120907,0.0,0.016322672367095947,0.0,0.01032672543078661,0.0,0.0016502824146300554,0.0
8700,STAGE_D,700,6,0,930,930,uniform,0.0018782425904646516,0.0016328843776136637,0.0004907163674943149,2.2780905055697076e-05,4.415911007527029e-06,1.6130488802446052e-05,2.5794593966566026e-05,6.578757893294096e-05,1.897714173537679e-05,5.579712251346791e-06,1.1390452527848538e-05,0.0009988714009523392,0.0004386115819215775,0.0014652540907263757,0.0009988714009523392,0.0043861158192157745,0.02930508181452751,0.0,0.0,0.0001672341455287605,1.4819613000145182,3.7527408599853516,0.0004135336494073272,0.0,0.0044649443589150906,0.0,0.0034020610619336367,0.0,0.005504684057086706,0.0,0.0020438628271222115,0.0,0.0002832810569088906,0.0
8750,STAGE_D,750,6,6,490,550,uniform,0.01551436074078083,0.010684793815016747,0.009659133851528168,5.63803878321778e-05,2.2787833586335182e-05,4.0596405597170815e-05,5.6064782256726176e-05,0.00014549044135492295,6.855274841655046e-05,4.790089406014886e-06,2.81901939160889e-05,0.008718296885490417,0.002491329982876778,0.00016198784578591585,0.008718296885490417,0.024913299828767776,0.003239756915718317,0.0,0.0,0.00016449496416858284,1.8000378999859095,3.7527408599853516,0.0005133388331159949,0.0,0.004741442855447531,0.0,0.003941989038139582,0.0,0.006226578261703253,0.0,0.0029969769529998302,0.0,0.0003315338690299541,0.0
8800,STAGE_D,800,6,6,10,70,early_evolution,0.043939486145973206,0.031716424971818924,0.024446122348308563,0.0012741230893880129,0.0020050492603331804,0.0009897486306726933,0.0014950288459658623,0.0024070623330771923,0.0006727518630214036,7.509700662922114e-05,0.0006370615446940064,0.025217240676283836,0.00490998849272728,0.008542530238628387,0.025217240676283836,0.0490998849272728,0.17085060477256775,0.0,0.0,0.00016176735882153281,1.7866368999821134,3.7527408599853516,0.006999897304922342,0.0,0.0241248719394207,0.0,0.017623521387577057,0.0,0.024643126875162125,0.0,0.00916605070233345,0.0,0.0015484429895877838,0.0
8850,STAGE_D,850,6,0,110,110,early_evolution,0.02946811355650425,0.02288096211850643,0.013174301944673061,0.0007698885165154934,0.0005720547633245587,0.0008736596209928393,0.0007143716793507338,0.001870922278612852,0.0004355339042376727,0.0001527887798147276,0.0003849442582577467,0.021216604858636856,0.0028108403086662295,0.003331364691257477,0.021216604858636856,0.028108403086662292,0.06662729382514954,0.0,0.0,0.0001590516987617122,1.3869548999937251,3.7527408599853516,0.0036944341845810413,0.0,0.018602246418595314,0.0,0.011794022284448147,0.0,0.02006668969988823,0.0,0.009975990280508995,0.0,0.0011328519321978092,0.0
8900,STAGE_D,900,6,12,250,370,uniform,0.05646972358226776,0.038359180092811584,0.036221086978912354,0.000372501730453223,0.00012959657760802656,0.0005946189630776644,0.0007545651169493794,0.0004954859614372253,0.0002250020916108042,3.57417156919837e-05,0.0001862508652266115,0.02668393775820732,0.009565501660108567,0.0031759250909090043,0.02668393775820732,0.09565501660108566,0.06351850181818008,0.0,0.0,0.00015634835164602198,2.2402982999919914,3.7527408599853516,0.0007089691935107112,0.0,0.009841056540608406,0.0,0.00815583672374487,0.0,0.008141442202031612,0.0,0.005263048689812422,0.0,0.0004561983805615455,0.0
8950,STAGE_D,950,6,0,490,490,uniform,0.007304619997739792,0.006106138229370117,0.0023969635367393494,0.00010093312448589131,4.46296799054835e-05,8.921039261622354e-05,0.00012944349145982414,0.00027915483224205673,5.348066770238802e-05,9.679654795036186e-06,5.0466562242945656e-05,0.006541057489812374,0.001710125431418419,0.0012108921073377132,0.006541057489812374,0.01710125431418419,0.024217842146754265,0.0,0.0,0.00015365768346438797,1.3894748999737203,3.7527408599853516,0.0009217459592036903,0.0,0.0073817395605146885,0.0,0.006549460347741842,0.0,0.0060248300433158875,0.0,0.006623412948101759,0.0,0.00044956468627788126,0.0
9000,STAGE_D,1000,6,24,330,570,uniform,0.04095487296581268,0.027518078684806824,0.02687358483672142,7.711663783993572e-05,1.4332033060782123e-05,7.692224608035758e-05,0.00010670484334696084,0.0001474581949878484,0.00011159694258822128,5.685561518475879e-06,3.855831891996786e-05,0.016108304262161255,0.00741146206855774,0.004721730947494507,0.016108304262161255,0.07411462068557739,0.09443461894989014,0.0,0.0,0.0001509800584902108,3.056239800003823,3.7527408599853516,0.0005685759242624044,0.0,0.005978240631520748,0.0,0.005338984075933695,0.0,0.006414493080228567,0.0,0.005508631933480501,0.0,0.0003635308239609003,0.0
9050,STAGE_D,1050,6,0,100,100,early_evolution,0.02395421266555786,0.018057210370898247,0.011794004589319229,0.0007859318284317851,0.0006829584017395973,0.0008666187641210854,0.0006797771202400327,0.0019735717214643955,0.00044297444401308894,6.969040987314656e-05,0.00039296591421589255,0.01879245601594448,0.0028791058808565143,0.0013850896619260313,0.01879245601594448,0.02879105880856514,0.027701793238520622,0.0,0.0,0.00014831583923104996,1.3808866000035778,3.7527408599853516,0.004273002035915852,0.0,0.020863119512796402,0.0,0.01143698114901781,0.0,0.021575093269348145,0.0,0.008755605667829514,0.0,0.001488633919507265,0.0
9100,STAGE_D,1100,6,0,20,20,source_active,0.016008298844099045,0.0136550422757864,0.004706514999270439,0.0007892401772551239,0.000728187442291528,0.0005599104333668947,0.0007386768702417612,0.0021171867847442627,0.0004539820074569434,0.00013749759818892926,0.0003946200886275619,0.012718851678073406,0.0014141309075057507,0.005892632156610489,0.012718851678073406,0.014141309075057507,0.11785264313220978,0.0,0.0,0.00014566538637954555,1.3827847999637015,3.7527408599853516,0.006990807596594095,0.0,0.019049856811761856,0.0,0.017707325518131256,0.0,0.025941133499145508,0.0,0.011048334650695324,0.0,0.0013756409753113985,0.0
9150,STAGE_D,1150,6,6,50,110,early_evolution,0.04285456985235214,0.029891323298215866,0.025926489382982254,0.0009317492949776351,0.0009478974970988929,0.0012645978713408113,0.0008513314533047378,0.0020668369252234697,0.0002940571284852922,0.0001657746615819633,0.00046587464748881757,0.02588110789656639,0.006488668918609619,0.0028533641248941425,0.02588110789656639,0.06488668918609619,0.05706728249788284,0.0,0.0,0.0001430290587645865,1.797192099969834,3.7527408599853516,0.004144369624555111,0.0,0.02021394856274128,0.0,0.01286416407674551,0.0,0.020936138927936554,0.0,0.009265463799238205,0.0,0.001435904880054295,0.0
9200,STAGE_D,1200,6,0,1210,1210,uniform,0.0014752340503036976,0.0013015751028433442,0.00034731795312836766,2.588825736893341e-05,4.0049922063190024e-06,2.0189776478218846e-05,1.9498820620356128e-05,7.168424053816125e-05,3.468832073849626e-05,5.263392722554272e-06,1.2944128684466705e-05,0.001252637943252921,0.0009117950685322285,0.0002338743768632412,0.001252637943252921,0.009117950685322285,0.004677487537264824,0.0,0.0,0.00014040721330273062,1.3860438999836333,3.7527408599853516,0.00026863295352086425,0.0,0.0031051342375576496,0.0,0.002800415502861142,0.0,0.004617849364876747,0.0,0.0023491964675486088,0.0,0.0003030811494681984,0.0
9250,STAGE_D,1250,6,12,330,450,uniform,0.04250798746943474,0.02883390337228775,0.027348170056939125,0.0001400102919433266,6.586063682334498e-05,0.0001294769172091037,0.0002741326461546123,0.00029515294590964913,6.573698919964954e-05,9.701549970486667e-06,7.00051459716633e-05,0.02013530395925045,0.008559198677539825,0.00164329931139946,0.02013530395925045,0.08559198677539825,0.0328659862279892,0.0,0.0,0.00013780020494988447,2.2826819000183605,3.7527408599853516,0.0008151095826178789,0.0,0.007501568179577589,0.0,0.007552557624876499,0.0,0.006908342707902193,0.0,0.006548341829329729,0.0,0.000402196979848668,0.0
9300,STAGE_D,1300,6,24,270,510,uniform,0.05777333676815033,0.03886886313557625,0.037808943539857864,0.0001430936681572348,3.632268635556102e-05,0.00011876471398863941,0.0002809955913107842,0.0002151692460756749,0.00018989706586580724,1.741271080391016e-05,7.15468340786174e-05,0.023304402828216553,0.013868634402751923,0.002567085437476635,0.023304402828216553,0.13868634402751923,0.0513417087495327,0.0,0.0,0.00013520838665324704,3.103643699956592,3.7527408599853516,0.0007551623857580125,0.0,0.007352836430072784,0.0,0.007377224508672953,0.0,0.007421431131660938,0.0,0.004288041964173317,0.0,0.0004211550403852016,0.0
9350,STAGE_D,1350,6,0,30,30,early_evolution,0.01655776984989643,0.01299790944904089,0.00711972126737237,0.001255546696484089,0.0012002860894426703,0.0004328071663621813,0.0013434053398668766,0.0027740683872252703,0.0014769175322726369,0.00030579540180042386,0.0006277733482420444,0.01588429883122444,0.0020856896415352823,0.0021530058234930038,0.01588429883122444,0.02085689641535282,0.04306011646986008,0.0,0.0,0.00013263210930352737,1.3822606999892741,3.7527408599853516,0.009201123379170895,0.0,0.02287791669368744,0.0,0.02774692326784134,0.0,0.03849457576870918,0.0,0.01481789443641901,0.0,0.0015736899804323912,0.0
9400,STAGE_D,1400,6,6,30,90,early_evolution,0.03272111713886261,0.02372908405959606,0.017984069883823395,0.000912077201064676,0.0009175965678878129,0.0007774140103720129,0.000678779324516654,0.00203005806542933,0.0010320976143702865,3.651732549769804e-05,0.000456038600532338,0.01790267415344715,0.006040753424167634,0.004718311131000519,0.01790267415344715,0.06040753424167633,0.09436622262001038,0.0,0.0,0.00013007172168743854,1.7988823999767192,3.7527408599853516,0.004244412295520306,0.0,0.01653382182121277,0.0,0.0108737638220191,0.0,0.01833510585129261,0.0,0.00797115545719862,0.0,0.0012182659702375531,0.0
9450,STAGE_D,1450,6,12,130,250,uniform,0.06692662835121155,0.04592468589544296,0.04200388118624687,0.0007138876244425774,0.00020924081036355346,0.0010910631390288472,0.0019833582919090986,0.0008311961428262293,0.0001457321341149509,2.273559948662296e-05,0.0003569438122212887,0.033527255058288574,0.01158311888575554,0.004143138229846954,0.033527255058288574,0.11583118885755539,0.08286276459693909,0.0,0.0,0.00012752757044047827,2.2258044999907725,3.7527408599853516,0.001196492463350296,0.0,0.01482264045625925,0.0,0.014651761390268803,0.0,0.01037523988634348,0.0,0.005356045439839363,0.0,0.0006258992361836135,0.0
9500,STAGE_D,1500,6,0,20,20,source_active,0.011424338445067406,0.009180843830108643,0.0044869896955788136,0.000744236574973911,0.0007405225187540054,0.0004042171058245003,0.0005712771089747548,0.002101466991007328,0.00044580077519640326,0.0002021348918788135,0.0003721182874869555,0.010470881126821041,0.0013659970834851267,0.0006886640563607216,0.010470881126821041,0.013659970834851265,0.013773281127214432,0.0,0.0,0.00012500000000000006,1.3895704000024125,3.7527408599853516,0.008349534124135971,0.0,0.02131618745625019,0.0,0.02022486925125122,0.0,0.02727099135518074,0.0,0.012097382918000221,0.0,0.001451718620955944,0.0
9550,STAGE_D,1550,6,0,1090,1090,uniform,0.0015938504366204143,0.0013637521769851446,0.0004601965774782002,2.4812119590933435e-05,4.2836336433538236e-06,1.4921832189429551e-05,2.2575548427994363e-05,6.924314220668748e-05,3.290392123744823e-05,4.944633474224247e-06,1.2406059795466717e-05,0.0009785357397049665,0.0005899786017835141,0.0008311288431286812,0.0009785357397049665,0.00589978601783514,0.016622576862573624,0.0,0.0,0.0001224893525585812,1.3799734000349417,3.7527408599853516,0.0005246282671578228,0.0,0.004377214703708887,0.0,0.004133784212172031,0.0,0.0049198223277926445,0.0,0.005157303996384144,0.0,0.0002937029057648033,0.0
9600,STAGE_D,1600,6,6,570,630,uniform,0.009741322137415409,0.006976136472076178,0.00553037179633975,5.825932021252811e-05,7.361106781900162e-06,2.9604694645968266e-05,3.983207716373727e-05,0.00017679556913208216,9.024667087942362e-05,5.715816769225057e-06,2.9129660106264055e-05,0.004713759757578373,0.0017386527732014658,0.0021765217185020446,0.004713759757578373,0.017386527732014656,0.043530434370040894,0.0,0.0,0.00011999596801769616,1.807545299991034,3.7527408599853516,0.0005814871401526034,0.0,0.005188298877328634,0.0,0.004563497845083475,0.0,0.00632519880309701,0.0,0.004120760131627321,0.0,0.00035964063135907054,0.0
9650,STAGE_D,1650,6,24,910,1150,uniform,0.02250310592353344,0.015521536581218243,0.013963138684630394,1.9677258023875766e-05,2.839802164089633e-06,1.4977257706050295e-05,2.36782398133073e-05,4.6795430534984916e-05,2.5293211365351453e-05,4.479602466744836e-06,9.838629011937883e-06,0.005854229908436537,0.004685116559267045,0.00651431754231453,0.005854229908436537,0.04685116559267044,0.1302863508462906,0.0,0.0,0.0001175201839416988,3.0748490000260063,3.7527408599853516,0.0004623894637916237,0.0,0.004939740058034658,0.0,0.0036011405754834414,0.0,0.00440701749175787,0.0,0.004549982026219368,0.0,0.000302371772704646,0.0
9700,STAGE_D,1700,6,0,40,40,early_evolution,0.02107524499297142,0.0156862735748291,0.010777940973639488,0.0009463508613407612,0.0006057151476852596,0.0003987309755757451,0.0011466951109468937,0.002422710182145238,0.0009124901262111962,0.00019176393107045442,0.0004731754306703806,0.015123141929507256,0.0026986090466380123,0.0014010626822710038,0.015123141929507256,0.02698609046638012,0.028021253645420074,0.0,0.0,0.00011506233551212186,1.3771302999812178,3.7527408599853516,0.0076170023530721664,0.0,0.0159052312374115,0.0,0.02232438512146473,0.0,0.030266406014561653,0.0,0.012071670964360237,0.0,0.001106694107875228,0.0
9750,STAGE_D,1750,6,6,0,60,early_evolution,0.02516070380806923,0.018359411507844925,0.013602583669126034,0.0007539377547800541,0.0005401158123277128,0.00042851982288993895,0.000636779353953898,0.002002695808187127,0.0008961386047303677,1.9376646378077567e-05,0.00037696887739002705,0.016585107892751694,0.0057825114578008655,0.000907980464398861,0.016585107892751694,0.05782511457800865,0.01815960928797722,0.0,0.0,0.0001126227554822985,1.7823923000250943,3.7527408599853516,0.004753839690238237,0.0,0.01324933860450983,0.0,0.012948516756296158,0.0,0.01815634034574032,0.0,0.008874255232512951,0.0,0.0009690814767964184,0.0
9800,STAGE_D,1800,6,6,200,260,uniform,0.04866820201277733,0.033104367554187775,0.031127670779824257,0.0004027952381875366,0.00017721968470141292,0.00037799804704263806,0.0010932310251519084,0.0006490670493803918,9.619110642233863e-05,2.306445276190061e-05,0.0002013976190937683,0.02707122266292572,0.006971201300621033,0.002118925005197525,0.02707122266292572,0.06971201300621033,0.0423785001039505,0.0,0.0,0.00011020177413231333,1.8066600000020117,3.7527408599853516,0.001347610610537231,0.0,0.011842952109873295,0.0,0.011304587125778198,0.0,0.007465291768312454,0.0,0.008621902205049992,0.0,0.000670875480864197,0.0
9850,STAGE_D,1850,6,0,20,20,source_active,0.013402995653450489,0.010875771753489971,0.005054447799921036,0.0007789601804688573,0.0008478508680127561,0.00041273696115240455,0.0006189585546962917,0.0021305009722709656,0.0004050545976497233,0.0002586587506812066,0.00038948009023442864,0.010058321058750153,0.001372682023793459,0.0019909752532839774,0.010058321058750153,0.01372682023793459,0.03981950506567955,0.0,0.0,0.0001077997192242871,1.3807565000024624,3.7527408599853516,0.010204675607383251,0.0,0.024990322068333626,0.0,0.02485063299536705,0.0,0.02755415439605713,0.0,0.014167366549372673,0.0,0.0017691418761387467,0.0
9900,STAGE_D,1900,6,6,1010,1070,uniform,0.0037753740325570107,0.002833834383636713,0.001883079414255917,2.460725954733789e-05,2.9454099603754003e-06,1.7462480172980577e-05,1.9640190657810308e-05,5.453586345538497e-05,5.1127441111020744e-05,1.932173745444743e-06,1.2303629773668945e-05,0.0018441928550601006,0.0016195036470890046,0.000360722909681499,0.0018441928550601006,0.016195036470890045,0.00721445819362998,0.0,0.0,0.00010541691595800337,1.7961303999763913,3.7527408599853516,0.0003617862821556628,0.0,0.003450217889621854,0.0,0.003019048133864999,0.0,0.004992816597223282,0.0,0.003372471546754241,0.0,0.0003113104321528226,0.0
9950,STAGE_D,1950,6,24,1010,1250,uniform,0.012338086031377316,0.008490854874253273,0.007694462779909372,1.892339605547022e-05,2.987241032315069e-06,1.34609636006644e-05,1.8135744539904408e-05,3.3841977710835636e-05,4.218855974613689e-05,2.925884928117739e-06,9.46169802773511e-06,0.004555026069283485,0.002283324860036373,0.0024141907691955567,0.004555026069283485,0.02283324860036373,0.04828381538391113,0.0,0.0,0.00010305368692688174,3.0768878999515437,3.7527408599853516,0.000366234831744805,0.0,0.003396816784515977,0.0,0.002884842921048403,0.0,0.004432981368154287,0.0,0.0033283268567174673,0.0,0.0007108948775567114,0.0
10000,STAGE_D,2000,6,0,290,290,uniform,0.017266836017370224,0.013946386985480785,0.006640896666795015,0.0003438267158344388,0.00011973566142842174,0.00040737452218309045,0.0006282415706664324,0.0006303833797574043,0.00025572595768608153,2.1499163267435506e-05,0.0001719133579172194,0.01358204148709774,0.0036615062505006794,0.0020176686346530916,0.01358204148709774,0.03661506250500679,0.04035337269306183,0.0,0.0,0.00010071035207430351,1.3780214000144042,3.7527408599853516,0.0008044213755056262,0.0,0.009708331897854805,0.0,0.008867618627846241,0.0,0.00822377111762762,0.0,0.007296576630324125,0.0,0.0013779721921309829,0.0
10050,STAGE_D,2050,6,6,50,110,early_evolution,0.03897961974143982,0.027226977050304413,0.023505283519625664,0.0009675274486653507,0.0008475756039842963,0.0009631562861613929,0.0007692547515034676,0.0021369755268096924,0.0008908622548915446,0.00019734009401872754,0.00048376372433267534,0.02289484068751335,0.0063381545245647436,0.00207923948764801,0.02289484068751335,0.06338154524564743,0.041584789752960205,0.0,0.0,9.838722865029673e-05,1.797917200019583,3.7527408599853516,0.003978748805820942,0.0,0.017224200069904327,0.0,0.010288743302226067,0.0,0.024774707853794098,0.0,0.010286036878824234,0.0,0.002305353758856654,0.0
10100,STAGE_D,2100,6,0,20,20,source_active,0.015895439311861992,0.013342521153390408,0.005105835385620594,0.0009341540280729532,0.0012032765662297606,0.00049612857401371,0.0006984881474636495,0.0023077744990587234,0.0007783384644426405,0.00012091766257071868,0.0004670770140364766,0.012573180720210075,0.0015253450721502305,0.004069554433226585,0.012573180720210075,0.015253450721502304,0.08139108866453171,0.0,0.0,9.608463116858542e-05,1.3828757000155747,3.7527408599853516,0.013646136038005352,0.0,0.030245551839470863,0.0,0.03218507021665573,0.0,0.03532244637608528,0.0,0.014408521354198456,0.0,0.0023406671825796366,0.0
10150,STAGE_D,2150,6,0,20,20,source_active,0.015189090743660927,0.012246055528521538,0.005886071361601353,0.000885837129317224,0.0011742617934942245,0.0004527691926341504,0.0006657413323409855,0.0023002997040748596,0.00045778448111377656,0.0002641663304530084,0.000442918564658612,0.011919419281184673,0.0016512079164385796,0.00041970377787947655,0.011919419281184673,0.016512079164385796,0.008394075557589531,0.0,0.0,9.380287136401001e-05,1.3859027999569662,3.7527408599853516,0.012329597026109695,0.0,0.02848629280924797,0.0,0.03042706847190857,0.0,0.03228373825550079,0.0,0.013638420961797237,0.0,0.00203131721355021,0.0
10200,STAGE_D,2200,6,12,840,960,uniform,0.007767338305711746,0.005486035253852606,0.004562606103718281,2.651087925187312e-05,3.249251903980621e-06,1.8709111827774905e-05,2.9049388103885576e-05,6.0333080909913406e-05,4.589500167639926e-05,1.8294248320671613e-06,1.325543962593656e-05,0.00308714946731925,0.0018664037808775902,0.0014557914808392526,0.00308714946731925,0.018664037808775902,0.02911582961678505,0.0,0.0,9.15422581503224e-05,2.2876695999875665,3.7527408599853516,0.0006115266005508602,0.0,0.005448548588901758,0.0,0.004229891113936901,0.0,0.005388204474002123,0.0,0.006269859615713358,0.0,0.0004449353145901114,0.0
10250,STAGE_D,2250,6,0,0,0,source_active,0.012210430577397346,0.009781370870769024,0.004858119413256645,0.0007009487599134445,0.0012676052283495665,0.0003205521497875452,0.0005853705224581063,0.0013089394196867943,0.0006056384299881756,0.00011758665641536936,0.00035047437995672226,0.00804717093706131,0.0011740162037312985,0.003998064622282982,0.00804717093706131,0.011740162037312984,0.07996129244565964,0.0,0.0,8.930309757836516e-05,1.3740681000053883,3.7527408599853516,0.011630186811089516,0.0,0.0270713921636343,0.0,0.026756031438708305,0.0,0.028377622365951538,0.0,0.012415800243616104,0.0,0.0020842859521508217,0.0
10300,STAGE_D,2300,6,6,1050,1110,uniform,0.003307226812466979,0.0024767331779003143,0.0016609873855486512,2.5884515707730316e-05,3.3899616482813144e-06,1.734842953737825e-05,2.0369780031614937e-05,6.308590673143044e-05,4.790472667082213e-05,3.208287580491742e-06,1.2942257853865158e-05,0.0021273044403642416,0.0009596133604645729,0.00023983917199075223,0.0021273044403642416,0.009596133604645729,0.004796783439815044,0.0,0.0,8.708569279463622e-05,1.7912327999947593,3.7527408599853516,0.0004603427369147539,0.0,0.003674702951684594,0.0,0.003547783475369215,0.0,0.004908512346446514,0.0,0.003779663471505046,0.0,0.00027190952096134424,0.0
10350,STAGE_D,2350,6,24,60,300,uniform,0.07501654326915741,0.05111035704612732,0.04781237989664078,0.000498856941703707,0.00011619311408139765,0.0006841857102699578,0.0013384179910644889,0.0007158466032706201,0.00012380022963043302,1.4698033737658989e-05,0.0002494284708518535,0.02872753143310547,0.017081065475940706,0.007913901656866075,0.02872753143310547,0.17081065475940704,0.15827803313732147,0.0,0.0,8.489034400024811e-05,3.034358999982942,3.7527408599853516,0.0011588586494326591,0.0,0.012413660064339638,0.0,0.012517736293375492,0.0,0.009843096137046814,0.0,0.008196555078029633,0.0,0.0006500890594907105,0.0
10400,STAGE_D,2400,6,12,1230,1350,uniform,0.010328668169677258,0.007362060248851776,0.0059332153759896755,1.7311289411736652e-05,3.101319862253149e-06,1.6038935427786782e-05,1.9426133803790435e-05,4.634202196029946e-05,1.733371027512476e-05,1.6256076378340367e-06,8.655644705868326e-06,0.0041087958961725235,0.0031792547553777697,0.0015185500495135786,0.0041087958961725235,0.031792547553777695,0.03037100099027157,0.0,0.0,8.271734841028553e-05,2.2053094999864697,3.7527408599853516,0.0003595051821321249,0.0,0.0034181997179985046,0.0,0.003648525569587946,0.0,0.004624549299478531,0.0,0.0036132100503891706,0.0,0.0002989688655361533,0.0
10450,STAGE_D,2450,6,0,10,10,source_active,0.011183065362274647,0.008902552537620068,0.004561025649309158,0.0007903914665803313,0.000824975548312068,0.00039192219264805317,0.0005047243321314454,0.0020381936337798834,0.0008722113561816514,0.00011032121255993843,0.00039519573329016566,0.009997019544243813,0.00143784461542964,0.0012631213292479517,0.009997019544243813,0.014378446154296398,0.02526242658495903,0.0,0.0,8.056700021356695e-05,1.371458099980373,3.7527408599853516,0.009616833180189133,0.0,0.022945864126086235,0.0,0.023827964439988136,0.0,0.033861078321933746,0.0,0.013429002836346626,0.0,0.0014348872937262058,0.0
10500,STAGE_D,2500,6,0,20,20,source_active,0.01391193363815546,0.01134421955794096,0.005135428626090288,0.000998239265754819,0.0009604012011550367,0.0003927230427507311,0.0005503387656062841,0.0021732994355261326,0.0016497442265972495,0.00026292886468581855,0.0004991196328774095,0.010625842027366161,0.001170674990862608,0.0022948287427425385,0.010625842027366161,0.01170674990862608,0.04589657485485077,0.0,0.0,7.843959053281663e-05,1.3610073999734595,3.7527408599853516,0.011461257003247738,0.0,0.025001289322972298,0.0,0.02665376476943493,0.0,0.037672366946935654,0.0,0.015468335710465908,0.0,0.001605250989086926,0.0
10550,STAGE_D,2550,6,24,220,460,uniform,0.06557536125183105,0.04371747374534607,0.04371577501296997,0.00018512524547986686,5.423945913207717e-05,0.00020816808682866395,0.0004296628467272967,0.000311144016450271,9.079472511075437e-05,1.674233681114856e-05,9.256262273993343e-05,0.023350030183792114,0.015029308199882508,0.005441346764564515,0.023350030183792114,0.15029308199882507,0.10882693529129028,0.0,0.0,7.633540738525066e-05,3.073899800016079,3.7527408599853516,0.000977252027951181,0.0,0.009037657640874386,0.0,0.008169448934495449,0.0,0.006785607896745205,0.0,0.008966818451881409,0.0,0.0005081096314825118,0.0
10600,STAGE_D,2600,6,0,20,20,source_active,0.012521150521934032,0.010238207876682281,0.004565885756164789,0.0009442311711609364,0.0008613683166913688,0.0003372635692358017,0.000506273761857301,0.0022725271992385387,0.0014880019007250667,0.00019995225011371076,0.0004721155855804682,0.01009467151015997,0.0013746291399002076,0.002637048624455929,0.01009467151015997,0.013746291399002075,0.052740972489118576,0.0,0.0,7.425473564358459e-05,1.3570782000315376,3.7527408599853516,0.010817752219736576,0.0,0.023897014558315277,0.0,0.025223692879080772,0.0,0.03884867951273918,0.0,0.016710830852389336,0.0,0.0015941119054332376,0.0
10650,STAGE_D,2650,6,0,30,30,early_evolution,0.014422411099076271,0.01105725672096014,0.006730308290570974,0.0010071223368868232,0.0010282834991812706,0.00038328240043483675,0.001332640997134149,0.002508791396394372,0.0005961724673397839,0.00019356331904418766,0.0005035611684434116,0.012639641761779785,0.0016549717634916307,0.0015987031161785127,0.012639641761779785,0.016549717634916306,0.03197406232357025,0.0,0.0,7.219785699746572e-05,1.3693437000038102,3.7527408599853516,0.009964823722839355,0.0,0.02445748820900917,0.0,0.029247719794511795,0.0,0.03323943167924881,0.0,0.013132369145751,0.0,0.0018132264958694577,0.0
10700,STAGE_D,2700,6,12,450,570,uniform,0.022739561274647713,0.015437263064086437,0.014604597352445126,5.005186176276766e-05,1.579990203026682e-05,3.146954259136692e-05,4.965338303009048e-05,0.00013063089863862842,6.222037336556241e-05,1.0537051821302157e-05,2.502593088138383e-05,0.011267177760601044,0.004327561333775521,0.0005661878269165755,0.011267177760601044,0.0432756133377552,0.011323756538331509,0.0,0.0,7.016504991533726e-05,2.208795700047631,3.7527408599853516,0.0005552104557864368,0.0,0.0049484954215586185,0.0,0.004100635647773743,0.0,0.006919647566974163,0.0,0.003836655290797353,0.0,0.0006620956701226532,0.0
