method,scenario_id,time_s,budget_fraction,selected_patch_count,eligible_patch_count,active_cell_coverage_fraction
RandomPerfect_B10,JILONG_EI_0089,1040,0.1,19,182,0.10134695346539961
RandomPerfect_B10,JILONG_EI_0089,1050,0.1,19,182,0.1276657656346915
RandomPerfect_B10,JILONG_EI_0089,1060,0.1,19,182,0.13454219662917047
RandomPerfect_B10,JILONG_EI_0089,1070,0.1,19,182,0.10400410441760918
RandomPerfect_B10,JILONG_EI_0089,1080,0.1,19,182,0.13789617967547535
RandomPerfect_B10,JILONG_EI_0089,1090,0.1,19,182,0.11181474986790821
RandomPerfect_B10,JILONG_EI_0089,1100,0.1,19,182,0.11919657556799473
RandomPerfect_B10,JILONG_EI_0089,1110,0.1,19,182,0.11728220168311752
RandomPerfect_B10,JILONG_EI_0089,1120,0.1,19,182,0.07082417624491734
RandomPerfect_B10,JILONG_EI_0089,1130,0.1,19,182,0.10269467268035316
RandomPerfect_B10,JILONG_EI_0089,1140,0.1,19,182,0.1129327442166765
RandomPerfect_B10,JILONG_EI_0089,1150,0.1,19,182,0.13636468056757356
RandomPerfect_B10,JILONG_EI_0089,1160,0.1,19,182,0.12186138401574381
RandomPerfect_B10,JILONG_EI_0089,1170,0.1,19,182,0.13036120406459864
RandomPerfect_B10,JILONG_EI_0089,1180,0.1,19,182,0.11541377277147737
RandomPerfect_B10,JILONG_EI_0089,1190,0.1,19,182,0.047889977104088335
RandomPerfect_B10,JILONG_EI_0089,1200,0.1,19,182,0.09941726458944337
RandomPerfect_B10,JILONG_EI_0089,1210,0.1,19,182,0.13827139695691126
RandomPerfect_B10,JILONG_EI_0089,1220,0.1,19,182,0.11669257452657533
RandomPerfect_B10,JILONG_EI_0089,1230,0.1,19,182,0.16406949942951657
RandomPerfect_B10,JILONG_EI_0089,1240,0.1,19,182,0.11017604582245331
RandomPerfect_B10,JILONG_EI_0089,1250,0.1,19,182,0.09846007764700478
RandomPerfect_B10,JILONG_EI_0089,1260,0.1,19,182,0.1434784939237773
RandomPerfect_B10,JILONG_EI_0089,1270,0.1,19,182,0.08583286750235468
RandomPerfect_B10,JILONG_EI_0089,1280,0.1,19,182,0.13398319945478632
RandomPerfect_B10,JILONG_EI_0089,1290,0.1,19,182,0.16332672236218423
RandomPerfect_B10,JILONG_EI_0089,1300,0.1,19,182,0.10362888713617324
RandomPerfect_B10,JILONG_EI_0089,1310,0.1,19,182,0.05458262820561907
RandomPerfect_B10,JILONG_EI_0089,1320,0.1,19,182,0.05565467758115031
RandomPerfect_B10,JILONG_EI_0089,1330,0.1,19,182,0.0928624484076238
RandomPerfect_B10,JILONG_EI_0089,1340,0.1,19,182,0.07686594022558982
RandomPerfect_B10,JILONG_EI_0089,1350,0.1,19,182,0.13044543651553323
RandomPerfect_B10,JILONG_EI_0089,1360,0.1,19,182,0.1032460123591978
RandomPerfect_B10,JILONG_EI_0089,1370,0.1,19,182,0.1217618365737302
RandomPerfect_B10,JILONG_EI_0089,1380,0.1,19,182,0.10027490408986836
RandomPerfect_B10,JILONG_EI_0089,1390,0.1,19,182,0.09134626429080105
RandomPerfect_B10,JILONG_EI_0089,1400,0.1,19,182,0.04102886110068841
RandomPerfect_B10,JILONG_EI_0089,1410,0.1,19,182,0.05455199822346103
RandomPerfect_B10,JILONG_EI_0089,1420,0.1,19,182,0.13105803615869394
RandomPerfect_B10,JILONG_EI_0089,1430,0.1,19,182,0.1020361280639554
RandomPerfect_B10,JILONG_EI_0089,1440,0.1,19,182,0.09162959162576288
RandomPerfect_B10,JILONG_EI_0099,10,0.1,19,182,0.12007718755503825
RandomPerfect_B10,JILONG_EI_0099,20,0.1,19,182,0.06090006202571387
RandomPerfect_B10,JILONG_EI_0099,30,0.1,19,182,0.06286038088382813
RandomPerfect_B10,JILONG_EI_0099,40,0.1,19,182,0.059789725172485084
RandomPerfect_B10,JILONG_EI_0099,50,0.1,19,182,0.07041067148578387
RandomPerfect_B10,JILONG_EI_0099,60,0.1,19,182,0.08512072041718036
RandomPerfect_B10,JILONG_EI_0099,70,0.1,19,182,0.1193497254787849
RandomPerfect_B10,JILONG_EI_0099,80,0.1,19,182,0.06372567787979264
RandomPerfect_B10,JILONG_EI_0099,90,0.1,19,182,0.10421851429271542
RandomPerfect_B10,JILONG_EI_0099,100,0.1,19,182,0.09997626176382753
RandomPerfect_B10,JILONG_EI_0099,110,0.1,19,182,0.10411896685070181
RandomPerfect_B10,JILONG_EI_0099,120,0.1,19,182,0.14078305549387019
RandomPerfect_B10,JILONG_EI_0099,130,0.1,19,182,0.10589550581586786
RandomPerfect_B10,JILONG_EI_0099,140,0.1,19,182,0.07750151235536905
RandomPerfect_B10,JILONG_EI_0099,150,0.1,19,182,0.16403121195181905
RandomPerfect_B10,JILONG_EI_0099,160,0.1,19,182,0.1243577275616237
RandomPerfect_B10,JILONG_EI_0099,170,0.1,19,182,0.11078864546561401
RandomPerfect_B10,JILONG_EI_0099,180,0.1,19,182,0.08930937047729169
RandomPerfect_B10,JILONG_EI_0099,190,0.1,19,182,0.09782450551722553
RandomPerfect_B10,JILONG_EI_0099,200,0.1,19,182,0.11313183910070372
RandomPerfect_B10,JILONG_EI_0099,210,0.1,19,182,0.08989899763383388
RandomPerfect_B10,JILONG_EI_0099,220,0.1,19,182,0.0896616152721091
RandomPerfect_B10,JILONG_EI_0099,230,0.1,19,182,0.15306567833924237
RandomPerfect_B10,JILONG_EI_0099,240,0.1,19,182,0.12709911096476786
RandomPerfect_B10,JILONG_EI_0099,250,0.1,19,182,0.08672879448047721
RandomPerfect_B10,JILONG_EI_0099,260,0.1,19,182,0.1127642793148073
RandomPerfect_B10,JILONG_EI_0099,270,0.1,19,182,0.09516735456501596
RandomPerfect_B10,JILONG_EI_0099,280,0.1,19,182,0.07517363371135836
RandomPerfect_B10,JILONG_EI_0099,290,0.1,19,182,0.11695292937491863
RandomPerfect_B10,JILONG_EI_0099,300,0.1,19,182,0.09800828541017374
RandomPerfect_B10,JILONG_EI_0099,310,0.1,19,182,0.12722928838893952
RandomPerfect_B10,JILONG_EI_0099,320,0.1,19,182,0.1671248401497806
RandomPerfect_B10,JILONG_EI_0099,330,0.1,19,182,0.09862088505333445
RandomPerfect_B10,JILONG_EI_0099,340,0.1,19,182,0.13300304002572919
RandomPerfect_B10,JILONG_EI_0099,350,0.1,19,182,0.13458048410686801
RandomPerfect_B10,JILONG_EI_0099,360,0.1,19,182,0.09832990022283312
RandomPerfect_B10,JILONG_EI_0099,370,0.1,19,182,0.09953978451807552
RandomPerfect_B10,JILONG_EI_0099,380,0.1,19,182,0.08897244067355331
RandomPerfect_B10,JILONG_EI_0099,390,0.1,19,182,0.11846911349174138
RandomPerfect_B10,JILONG_EI_0099,400,0.1,19,182,0.12045240483647418
RandomPerfect_B10,JILONG_EI_0099,410,0.1,19,182,0.06959897695859592
RandomPerfect_B10,JILONG_EI_0099,420,0.1,19,182,0.15539355698325305
RandomPerfect_B10,JILONG_EI_0099,430,0.1,19,182,0.13010084921625534
RandomPerfect_B10,JILONG_EI_0099,440,0.1,19,182,0.08664456202954261
RandomPerfect_B10,JILONG_EI_0099,450,0.1,19,182,0.06696479849300488
RandomPerfect_B10,JILONG_EI_0099,460,0.1,19,182,0.1105972080771263
RandomPerfect_B10,JILONG_EI_0099,470,0.1,19,182,0.11218996714934414
RandomPerfect_B10,JILONG_EI_0099,480,0.1,19,182,0.08911793308880397
RandomPerfect_B10,JILONG_EI_0099,490,0.1,19,182,0.1667496228683447
RandomPerfect_B10,JILONG_EI_0099,500,0.1,19,182,0.0797987610172217
RandomPerfect_B10,JILONG_EI_0099,510,0.1,19,182,0.08419416345689978
RandomPerfect_B10,JILONG_EI_0099,520,0.1,19,182,0.09071834965656132
RandomPerfect_B10,JILONG_EI_0099,530,0.1,19,182,0.1275662181926779
RandomPerfect_B10,JILONG_EI_0099,540,0.1,19,182,0.15605975909519032
RandomPerfect_B10,JILONG_EI_0099,550,0.1,19,182,0.10197486809963933
RandomPerfect_B10,JILONG_EI_0099,560,0.1,19,182,0.07194217059368563
RandomPerfect_B10,JILONG_EI_0099,570,0.1,19,182,0.147567596541875
RandomPerfect_B10,JILONG_EI_0099,580,0.1,19,182,0.10387392699343753
RandomPerfect_B10,JILONG_EI_0099,590,0.1,19,182,0.10517570123515403
RandomPerfect_B10,JILONG_EI_0099,600,0.1,19,182,0.13654080296498228
RandomPerfect_B10,JILONG_EI_0099,610,0.1,19,182,0.0885359634278013
RandomPerfect_B10,JILONG_EI_0099,620,0.1,19,182,0.11283319677466287
RandomPerfect_B10,JILONG_EI_0099,630,0.1,19,182,0.04994218590867671
RandomPerfect_B10,JILONG_EI_0099,640,0.1,19,182,0.08673645197601672
RandomPerfect_B10,JILONG_EI_0099,650,0.1,19,182,0.08303022413489444
RandomPerfect_B10,JILONG_EI_0099,660,0.1,19,182,0.12074338966697552
RandomPerfect_B10,JILONG_EI_0099,670,0.1,19,182,0.03577581916058534
RandomPerfect_B10,JILONG_EI_0099,680,0.1,19,182,0.07596235575192778
RandomPerfect_B10,JILONG_EI_0099,690,0.1,19,182,0.09676777113277331
RandomPerfect_B10,JILONG_EI_0099,700,0.1,19,182,0.07438491167078895
RandomPerfect_B10,JILONG_EI_0099,710,0.1,19,182,0.0808325229150554
RandomPerfect_B10,JILONG_EI_0099,720,0.1,19,182,0.12033754240338156
RandomPerfect_B10,JILONG_EI_0099,730,0.1,19,182,0.11405073856544479
RandomPerfect_B10,JILONG_EI_0099,740,0.1,19,182,0.11733580415189408
RandomPerfect_B10,JILONG_EI_0099,750,0.1,19,182,0.0917291390677765
RandomPerfect_B10,JILONG_EI_0099,760,0.1,19,182,0.12356900552105428
RandomPerfect_B10,JILONG_EI_0099,770,0.1,19,182,0.10373609207372636
RandomPerfect_B10,JILONG_EI_0099,780,0.1,19,182,0.12978689189913548
RandomPerfect_B10,JILONG_EI_0099,790,0.1,19,182,0.1449717055539815
RandomPerfect_B10,JILONG_EI_0099,800,0.1,19,182,0.07690422770328736
RandomPerfect_B10,JILONG_EI_0099,810,0.1,19,182,0.1368317877954836
RandomPerfect_B10,JILONG_EI_0099,820,0.1,19,182,0.043035124932039724
RandomPerfect_B10,JILONG_EI_0099,830,0.1,19,182,0.12605769157139465
RandomPerfect_B10,JILONG_EI_0099,840,0.1,19,182,0.12028393993460498
RandomPerfect_B10,JILONG_EI_0099,850,0.1,19,182,0.10998460843396558
RandomPerfect_B10,JILONG_EI_0099,860,0.1,19,182,0.10694458270478058
RandomPerfect_B10,JILONG_EI_0099,870,0.1,19,182,0.15125085189637877
RandomPerfect_B10,JILONG_EI_0099,880,0.1,19,182,0.122887488418038
RandomPerfect_B10,JILONG_EI_0099,890,0.1,19,182,0.07629928555566616
RandomPerfect_B10,JILONG_EI_0099,900,0.1,19,182,0.12940401712216001
RandomPerfect_B10,JILONG_EI_0099,910,0.1,19,182,0.12086590959560765
RandomPerfect_B10,JILONG_EI_0099,920,0.1,19,182,0.06440719498280892
RandomPerfect_B10,JILONG_EI_0099,930,0.1,19,182,0.06055547472643597
RandomPerfect_B10,JILONG_EI_0099,940,0.1,19,182,0.1108575629254696
RandomPerfect_B10,JILONG_EI_0099,950,0.1,19,182,0.07920147636514002
RandomPerfect_B10,JILONG_EI_0099,960,0.1,19,182,0.1106125230682053
RandomPerfect_B10,JILONG_EI_0099,970,0.1,19,182,0.06615310396581695
RandomPerfect_B10,JILONG_EI_0099,980,0.1,19,182,0.09351333552848205
RandomPerfect_B10,JILONG_EI_0099,990,0.1,19,182,0.1079094271427587
RandomPerfect_B10,JILONG_EI_0099,1000,0.1,19,182,0.11238140453783185
RandomPerfect_B10,JILONG_EI_0099,1010,0.1,19,182,0.11463270822644746
RandomPerfect_B10,JILONG_EI_0099,1020,0.1,19,182,0.13154811587322252
RandomPerfect_B10,JILONG_EI_0099,1030,0.1,19,182,0.06538735441186605
RandomPerfect_B10,JILONG_EI_0099,1040,0.1,19,182,0.12023799496136793
RandomPerfect_B10,JILONG_EI_0099,1050,0.1,19,182,0.11660834207564075
RandomPerfect_B10,JILONG_EI_0099,1060,0.1,19,182,0.07279215259857111
RandomPerfect_B10,JILONG_EI_0099,1070,0.1,19,182,0.11473991316400058
RandomPerfect_B10,JILONG_EI_0099,1080,0.1,19,182,0.12571310427211677
RandomPerfect_B10,JILONG_EI_0099,1090,0.1,19,182,0.12560589933456365
RandomPerfect_B10,JILONG_EI_0099,1100,0.1,19,182,0.13349311974025777
RandomPerfect_B10,JILONG_EI_0099,1110,0.1,19,182,0.07660558537724652
RandomPerfect_B10,JILONG_EI_0099,1120,0.1,19,182,0.061198704351754715
RandomPerfect_B10,JILONG_EI_0099,1130,0.1,19,182,0.10607928570881607
RandomPerfect_B10,JILONG_EI_0099,1140,0.1,19,182,0.09898844483923089
RandomPerfect_B10,JILONG_EI_0099,1150,0.1,19,182,0.0992641146786532
RandomPerfect_B10,JILONG_EI_0099,1160,0.1,19,182,0.12874547250576227
RandomPerfect_B10,JILONG_EI_0099,1170,0.1,19,182,0.13582099838426845
RandomPerfect_B10,JILONG_EI_0099,1180,0.1,19,182,0.13373815959752203
RandomPerfect_B10,JILONG_EI_0099,1190,0.1,19,182,0.1451325129603112
RandomPerfect_B10,JILONG_EI_0099,1200,0.1,19,182,0.099080334785705
RandomPerfect_B10,JILONG_EI_0099,1210,0.1,19,182,0.10111722859921433
RandomPerfect_B10,JILONG_EI_0099,1220,0.1,19,182,0.12674686616995046
RandomPerfect_B10,JILONG_EI_0099,1230,0.1,19,182,0.07391780444287892
RandomPerfect_B10,JILONG_EI_0099,1240,0.1,19,182,0.09794702544585768
RandomPerfect_B10,JILONG_EI_0099,1250,0.1,19,182,0.12308658330206523
RandomPerfect_B10,JILONG_EI_0099,1260,0.1,19,182,0.0892251380263571
RandomPerfect_B10,JILONG_EI_0099,1270,0.1,19,182,0.1166542870488778
RandomPerfect_B10,JILONG_EI_0099,1280,0.1,19,182,0.06473646729100781
RandomPerfect_B10,JILONG_EI_0099,1290,0.1,19,182,0.11369849377062738
RandomPerfect_B10,JILONG_EI_0099,1300,0.1,19,182,0.11750426905376328
RandomPerfect_B10,JILONG_EI_0099,1310,0.1,19,182,0.08355093383158105
RandomPerfect_B10,JILONG_EI_0099,1320,0.1,19,182,0.13286520510601801
RandomPerfect_B10,JILONG_EI_0099,1330,0.1,19,182,0.04116669602039957
RandomPerfect_B10,JILONG_EI_0099,1340,0.1,19,182,0.10310817743948664
RandomPerfect_B10,JILONG_EI_0099,1350,0.1,19,182,0.13036120406459864
RandomPerfect_B10,JILONG_EI_0099,1360,0.1,19,182,0.0438774494413857
RandomPerfect_B10,JILONG_EI_0099,1370,0.1,19,182,0.1163096997495999
RandomPerfect_B10,JILONG_EI_0099,1380,0.1,19,182,0.10741168993269061
RandomPerfect_B10,JILONG_EI_0099,1390,0.1,19,182,0.11345345391336309
RandomPerfect_B10,JILONG_EI_0099,1400,0.1,19,182,0.06096897948556945
RandomPerfect_B10,JILONG_EI_0099,1410,0.1,19,182,0.11532954032054277
RandomPerfect_B10,JILONG_EI_0099,1420,0.1,19,182,0.13798041212640993
RandomPerfect_B10,JILONG_EI_0099,1430,0.1,19,182,0.15296613089722874
RandomPerfect_B10,JILONG_EI_0099,1440,0.1,19,182,0.134565169115789
RandomPerfect_B10,JILONG_EI_0109,10,0.1,19,182,0.13878444915805838
RandomPerfect_B10,JILONG_EI_0109,20,0.1,19,182,0.15520211959476535
RandomPerfect_B10,JILONG_EI_0109,30,0.1,19,182,0.11566647012428115
RandomPerfect_B10,JILONG_EI_0109,40,0.1,19,182,0.04792826458178588
RandomPerfect_B10,JILONG_EI_0109,50,0.1,19,182,0.13202288059667205
RandomPerfect_B10,JILONG_EI_0109,60,0.1,19,182,0.12172354909603265
RandomPerfect_B10,JILONG_EI_0109,70,0.1,19,182,0.131540458377683
RandomPerfect_B10,JILONG_EI_0109,80,0.1,19,182,0.06571662672006494
RandomPerfect_B10,JILONG_EI_0109,90,0.1,19,182,0.14699328437641185
RandomPerfect_B10,JILONG_EI_0109,100,0.1,19,182,0.14291949674939314
RandomPerfect_B10,JILONG_EI_0109,110,0.1,19,182,0.12433475507500517
RandomPerfect_B10,JILONG_EI_0109,120,0.1,19,182,0.09830692773621459
RandomPerfect_B10,JILONG_EI_0109,130,0.1,19,182,0.04504904625893055
RandomPerfect_B10,JILONG_EI_0109,140,0.1,19,182,0.1262644439509614
RandomPerfect_B10,JILONG_EI_0109,150,0.1,19,182,0.1403848657258157
RandomPerfect_B10,JILONG_EI_0109,160,0.1,19,182,0.11948756039849606
RandomPerfect_B10,JILONG_EI_0109,170,0.1,19,182,0.04118966850701809
RandomPerfect_B10,JILONG_EI_0109,180,0.1,19,182,0.0645603448935991
RandomPerfect_B10,JILONG_EI_0109,190,0.1,19,182,0.10803194707139083
RandomPerfect_B10,JILONG_EI_0109,200,0.1,19,182,0.11418857348515594
RandomPerfect_B10,JILONG_EI_0109,210,0.1,19,182,0.07198045807138317
RandomPerfect_B10,JILONG_EI_0109,220,0.1,19,182,0.11564349763766263
RandomPerfect_B10,JILONG_EI_0109,230,0.1,19,182,0.10395815944437212
RandomPerfect_B10,JILONG_EI_0109,240,0.1,19,182,0.08903370063786938
RandomPerfect_B10,JILONG_EI_0109,250,0.1,19,182,0.14931350552488304
RandomPerfect_B10,JILONG_EI_0109,260,0.1,19,182,0.17452963833648566
RandomPerfect_B10,JILONG_EI_0109,270,0.1,19,182,0.06598463906394775
RandomPerfect_B10,JILONG_EI_0109,280,0.1,19,182,0.12327036319501344
RandomPerfect_B10,JILONG_EI_0109,290,0.1,19,182,0.15546247444310865
RandomPerfect_B10,JILONG_EI_0109,300,0.1,19,182,0.13928984386366594
RandomPerfect_B10,JILONG_EI_0109,310,0.1,19,182,0.1407217955295541
RandomPerfect_B10,JILONG_EI_0109,320,0.1,19,182,0.097349740793776
RandomPerfect_B10,JILONG_EI_0109,330,0.1,19,182,0.1361426131969278
RandomPerfect_B10,JILONG_EI_0109,340,0.1,19,182,0.1260040891026181
RandomPerfect_B10,JILONG_EI_0109,350,0.1,19,182,0.1299706717920837
RandomPerfect_B10,JILONG_EI_0109,360,0.1,19,182,0.05364841374979899
RandomPerfect_B10,JILONG_EI_0109,370,0.1,19,182,0.1296490569794243
RandomPerfect_B10,JILONG_EI_0109,380,0.1,19,182,0.10055057392929069
RandomPerfect_B10,JILONG_EI_0109,390,0.1,19,182,0.12982517937683302
RandomPerfect_B10,JILONG_EI_0109,400,0.1,19,182,0.12330865067271099
RandomPerfect_B10,JILONG_EI_0109,410,0.1,19,182,0.04210856797175916
RandomPerfect_B10,JILONG_EI_0109,420,0.1,19,182,0.07551056351509675
RandomPerfect_B10,JILONG_EI_0109,430,0.1,19,182,0.11148547755970932
RandomPerfect_B10,JILONG_EI_0109,440,0.1,19,182,0.13203053809221157
RandomPerfect_B10,JILONG_EI_0109,450,0.1,19,182,0.08900307065571135
RandomPerfect_B10,JILONG_EI_0109,460,0.1,19,182,0.09598670658774341
RandomPerfect_B10,JILONG_EI_0109,470,0.1,19,182,0.11446424332457826
RandomPerfect_B10,JILONG_EI_0109,480,0.1,19,182,0.18077049720118538
RandomPerfect_B10,JILONG_EI_0109,490,0.1,19,182,0.12933509966230444
RandomPerfect_B10,JILONG_EI_0109,500,0.1,19,182,0.1279261204830348
RandomPerfect_B10,JILONG_EI_0109,510,0.1,19,182,0.07541867356862264
RandomPerfect_B10,JILONG_EI_0109,520,0.1,19,182,0.07140614590592001
RandomPerfect_B10,JILONG_EI_0109,530,0.1,19,182,0.16047813402148695
RandomPerfect_B10,JILONG_EI_0109,540,0.1,19,182,0.10589550581586786
RandomPerfect_B10,JILONG_EI_0109,550,0.1,19,182,0.14269742937874738
RandomPerfect_B10,JILONG_EI_0109,560,0.1,19,182,0.17145898262514261
RandomPerfect_B10,JILONG_EI_0109,570,0.1,19,182,0.13471066153103967
RandomPerfect_B10,JILONG_EI_0109,580,0.1,19,182,0.07482138891654096
RandomPerfect_B10,JILONG_EI_0109,590,0.1,19,182,0.09456241241739477
RandomPerfect_B10,JILONG_EI_0109,600,0.1,19,182,0.10123974852784648
RandomPerfect_B10,JILONG_EI_0109,610,0.1,19,182,0.056060524844744275
RandomPerfect_B10,JILONG_EI_0109,620,0.1,19,182,0.07917084638298198
RandomPerfect_B10,JILONG_EI_0109,630,0.1,19,182,0.12010781753719628
RandomPerfect_B10,JILONG_EI_0109,640,0.1,19,182,0.1010789411215168
RandomPerfect_B10,JILONG_EI_0109,650,0.1,19,182,0.0973573982893155
RandomPerfect_B10,JILONG_EI_0109,660,0.1,19,182,0.11366786378846934
RandomPerfect_B10,JILONG_EI_0109,670,0.1,19,182,0.09500654715868628
RandomPerfect_B10,JILONG_EI_0109,680,0.1,19,182,0.10326132735027682
RandomPerfect_B10,JILONG_EI_0109,690,0.1,19,182,0.09117779938893186
RandomPerfect_B10,JILONG_EI_0109,700,0.1,19,182,0.08892649570031626
RandomPerfect_B10,JILONG_EI_0109,710,0.1,19,182,0.09345207556416599
RandomPerfect_B10,JILONG_EI_0109,720,0.1,19,182,0.06922375967715999
RandomPerfect_B10,JILONG_EI_0109,730,0.1,19,182,0.04650397041143724
RandomPerfect_B10,JILONG_EI_0109,740,0.1,19,182,0.08600898989976338
RandomPerfect_B10,JILONG_EI_0109,750,0.1,19,182,0.08137620509836054
RandomPerfect_B10,JILONG_EI_0109,760,0.1,19,182,0.12619552649110582
RandomPerfect_B10,JILONG_EI_0109,770,0.1,19,182,0.10450184162767726
RandomPerfect_B10,JILONG_EI_0109,780,0.1,19,182,0.1356219035002412
RandomPerfect_B10,JILONG_EI_0109,790,0.1,19,182,0.11203681723855397
RandomPerfect_B10,JILONG_EI_0109,800,0.1,19,182,0.10980082854101737
RandomPerfect_B10,JILONG_EI_0109,810,0.1,19,182,0.14922161557840893
RandomPerfect_B10,JILONG_EI_0109,820,0.1,19,182,0.07341240973727133
RandomPerfect_B10,JILONG_EI_0109,830,0.1,19,182,0.08921748053081759
RandomPerfect_B10,JILONG_EI_0109,840,0.1,19,182,0.12832431025108929
RandomPerfect_B10,JILONG_EI_0109,850,0.1,19,182,0.08954675283901647
RandomPerfect_B10,JILONG_EI_0109,860,0.1,19,182,0.07724115750702575
RandomPerfect_B10,JILONG_EI_0109,870,0.1,19,182,0.09100933448706267
RandomPerfect_B10,JILONG_EI_0109,880,0.1,19,182,0.08713464174407118
RandomPerfect_B10,JILONG_EI_0109,890,0.1,19,182,0.08911793308880397
RandomPerfect_B10,JILONG_EI_0109,900,0.1,19,182,0.10614820316867166
RandomPerfect_B10,JILONG_EI_0109,910,0.1,19,182,0.13171658077509169
RandomPerfect_B10,JILONG_EI_0109,920,0.1,19,182,0.0852432403458125
RandomPerfect_B10,JILONG_EI_0109,930,0.1,19,182,0.08198114724598173
RandomPerfect_B10,JILONG_EI_0109,940,0.1,19,182,0.08190457229058665
RandomPerfect_B10,JILONG_EI_0109,950,0.1,19,182,0.10337618978336945
RandomPerfect_B10,JILONG_EI_0109,960,0.1,19,182,0.11057423559050777
RandomPerfect_B10,JILONG_EI_0109,970,0.1,19,182,0.09807720287002933
RandomPerfect_B10,JILONG_EI_0109,980,0.1,19,182,0.1567259612071276
RandomPerfect_B10,JILONG_EI_0109,990,0.1,19,182,0.16522578125598242
RandomPerfect_B10,JILONG_EI_0109,1000,0.1,19,182,0.12088888208222619
RandomPerfect_B10,JILONG_EI_0109,1010,0.1,19,182,0.07276918011195259
RandomPerfect_B10,JILONG_EI_0109,1020,0.1,19,182,0.08123071268310986
RandomPerfect_B10,JILONG_EI_0109,1030,0.1,19,182,0.08765535144075778
RandomPerfect_B10,JILONG_EI_0109,1040,0.1,19,182,0.14831037360920737
RandomPerfect_B10,JILONG_EI_0109,1050,0.1,19,182,0.07878797160600653
RandomPerfect_B10,JILONG_EI_0109,1060,0.1,19,182,0.14605906992059178
RandomPerfect_B10,JILONG_EI_0109,1070,0.1,19,182,0.07887986155248064
RandomPerfect_B10,JILONG_EI_0109,1080,0.1,19,182,0.10466264903400693
RandomPerfect_B10,JILONG_EI_0109,1090,0.1,19,182,0.1229717208689726
RandomPerfect_B10,JILONG_EI_0109,1100,0.1,19,182,0.06790667044436446
RandomPerfect_B10,JILONG_EI_0109,1110,0.1,19,182,0.10369014710048931
RandomPerfect_B10,JILONG_EI_0109,1120,0.1,19,182,0.11057423559050777
RandomPerfect_B10,JILONG_EI_0109,1130,0.1,19,182,0.11382101369925952
RandomPerfect_B10,JILONG_EI_0109,1140,0.1,19,182,0.04535534608051091
RandomPerfect_B10,JILONG_EI_0109,1150,0.1,19,182,0.10241900284093085
RandomPerfect_B10,JILONG_EI_0109,1160,0.1,19,182,0.12621849897772436
RandomPerfect_B10,JILONG_EI_0109,1170,0.1,19,182,0.0768429677389713
RandomPerfect_B10,JILONG_EI_0109,1180,0.1,19,182,0.10818509698218101
RandomPerfect_B10,JILONG_EI_0109,1190,0.1,19,182,0.11460973573982894
RandomPerfect_B10,JILONG_EI_0109,1200,0.1,19,182,0.11032153823770398
RandomPerfect_B10,JILONG_EI_0109,1210,0.1,19,182,0.10120146105014893
RandomPerfect_B10,JILONG_EI_0109,1220,0.1,19,182,0.11098008285410174
RandomPerfect_B10,JILONG_EI_0109,1230,0.1,19,182,0.08511306292164085
RandomPerfect_B10,JILONG_EI_0109,1240,0.1,19,182,0.08676708195817476
RandomPerfect_B10,JILONG_EI_0109,1250,0.1,19,182,0.07744025239105298
RandomPerfect_B10,JILONG_EI_0109,1260,0.1,19,182,0.07779249718587039
RandomPerfect_B10,JILONG_EI_0109,1270,0.1,19,182,0.07744025239105298
RandomPerfect_B10,JILONG_EI_0109,1280,0.1,19,182,0.11460207824428942
RandomPerfect_B10,JILONG_EI_0109,1290,0.1,19,182,0.09435566003782803
RandomPerfect_B10,JILONG_EI_0109,1300,0.1,19,182,0.04873230161343431
RandomPerfect_B10,JILONG_EI_0109,1310,0.1,19,182,0.035461861843465475
RandomPerfect_B10,JILONG_EI_0109,1320,0.1,19,182,0.17459855579634126
RandomPerfect_B10,JILONG_EI_0109,1330,0.1,19,182,0.1316323483241571
RandomPerfect_B10,JILONG_EI_0109,1340,0.1,19,182,0.12196093145775742
RandomPerfect_B10,JILONG_EI_0109,1350,0.1,19,182,0.10546668606565536
RandomPerfect_B10,JILONG_EI_0109,1360,0.1,19,182,0.09255614858604345
RandomPerfect_B10,JILONG_EI_0109,1370,0.1,19,182,0.08103161779908263
RandomPerfect_B10,JILONG_EI_0109,1380,0.1,19,182,0.1286076375860511
RandomPerfect_B10,JILONG_EI_0109,1390,0.1,19,182,0.08538107526552366
RandomPerfect_B10,JILONG_EI_0109,1400,0.1,19,182,0.16000336929803738
RandomPerfect_B10,JILONG_EI_0109,1410,0.1,19,182,0.10184469067546768
RandomPerfect_B10,JILONG_EI_0109,1420,0.1,19,182,0.14344786394161926
RandomPerfect_B10,JILONG_EI_0109,1430,0.1,19,182,0.13111929612301002
RandomPerfect_B10,JILONG_EI_0109,1440,0.1,19,182,0.02766653138424547
RandomPerfect_B10,JILONG_EI_0119,10,0.1,19,182,0.1183848810408068
RandomPerfect_B10,JILONG_EI_0119,20,0.1,19,182,0.06025683240039513
RandomPerfect_B10,JILONG_EI_0119,30,0.1,19,182,0.12701487851383328
RandomPerfect_B10,JILONG_EI_0119,40,0.1,19,182,0.13092785873452228
RandomPerfect_B10,JILONG_EI_0119,50,0.1,19,182,0.1138899311591151
RandomPerfect_B10,JILONG_EI_0119,60,0.1,19,182,0.07967624108858956
RandomPerfect_B10,JILONG_EI_0119,70,0.1,19,182,0.12506987464679803
RandomPerfect_B10,JILONG_EI_0119,80,0.1,19,182,0.1346647165578026
