support_cell_count,support_fraction,blocked_local_change_cell_count,blocked_local_change_fraction,blocked_wet_creation_count,raw_local_new_wet_fraction,method,scenario_id,time_s,budget,mean_support_fraction,mean_blocked_new_wet_cells_per_step,total_blocked_new_wet_cells,fraction_steps_with_blocked_new_wet,mean_blocked_local_change_fraction
10474.0,0.0802046082808156,29955.0,0.8950875515448515,1867.0,0.014296544172263,LearnedSupportGuard_B20,JILONG_EI_0009,790.0,B20,,,,,
10375.0,0.0794465162224043,36643.0,0.9505071204378616,3003.0,0.022995459105145,LearnedSupportGuard_B20,JILONG_EI_0009,800.0,B20,,,,,
10368.0,0.0793929137536277,22045.0,0.8678108884777388,1404.0,0.0107511237374704,LearnedSupportGuard_B20,JILONG_EI_0009,810.0,B20,,,,,
10262.0,0.0785812192264398,26995.0,0.9297399690029275,1112.0,0.0085151350399338,LearnedSupportGuard_B20,JILONG_EI_0009,820.0,B20,,,,,
10236.0,0.0783821243424125,30484.0,0.9289937221917476,1665.0,0.0127497300732822,LearnedSupportGuard_B20,JILONG_EI_0009,830.0,B20,,,,,
10174.0,0.077907359618963,18407.0,0.9245102963335008,1135.0,0.0086912574373425,LearnedSupportGuard_B20,JILONG_EI_0009,840.0,B20,,,,,
10185.0,0.0779915920698976,23317.0,0.9410364032609572,1350.0,0.0103376189783369,LearnedSupportGuard_B20,JILONG_EI_0009,850.0,B20,,,,,
10170.0,0.0778767296368049,33364.0,0.9358765778401122,1825.0,0.0139749293596036,LearnedSupportGuard_B20,JILONG_EI_0009,860.0,B20,,,,,
10151.0,0.0777312372215543,24766.0,0.9306327972343303,1383.0,0.0105903163311407,LearnedSupportGuard_B20,JILONG_EI_0009,870.0,B20,,,,,
10059.0,0.0770267476319195,28487.0,0.9558113004965776,2295.0,0.0175739522631728,LearnedSupportGuard_B20,JILONG_EI_0009,880.0,B20,,,,,
10056.0,0.0770037751453009,24098.0,0.852664354964263,1305.0,0.009993031679059,LearnedSupportGuard_B20,JILONG_EI_0009,890.0,B20,,,,,
9932.0,0.0760542456984018,26300.0,0.927787772956574,1403.0,0.0107434662419309,LearnedSupportGuard_B20,JILONG_EI_0009,900.0,B20,,,,,
9909.0,0.0758781233009931,21736.0,0.8909292126081075,903.0,0.0069147184721764,LearnedSupportGuard_B20,JILONG_EI_0009,910.0,B20,,,,,
9789.0,0.0749592238362521,21370.0,0.8953035317776195,1174.0,0.0089898997633833,LearnedSupportGuard_B20,JILONG_EI_0009,920.0,B20,,,,,
9733.0,0.0745304040860396,24693.0,0.933078899637243,2004.0,0.0153456210611757,LearnedSupportGuard_B20,JILONG_EI_0009,930.0,B20,,,,,
9656.0,0.0739407769294974,28318.0,0.9146049996770236,1716.0,0.0131402623457971,LearnedSupportGuard_B20,JILONG_EI_0009,940.0,B20,,,,,
9586.0,0.0734047522417318,33698.0,0.916653065665633,1788.0,0.0136916020246418,LearnedSupportGuard_B20,JILONG_EI_0009,950.0,B20,,,,,
9512.0,0.0728380975718081,21650.0,0.9530727240711392,1229.0,0.0094110620180563,LearnedSupportGuard_B20,JILONG_EI_0009,960.0,B20,,,,,
9436.0,0.0722561279108054,24637.0,0.9207339860976156,1528.0,0.0117006531843695,LearnedSupportGuard_B20,JILONG_EI_0009,970.0,B20,,,,,
9408.0,0.0720417180356992,31688.0,0.9193454798653824,1347.0,0.0103146464917184,LearnedSupportGuard_B20,JILONG_EI_0009,980.0,B20,,,,,
9282.0,0.0710768735977211,17280.0,0.92644220458932,1780.0,0.0136303420603257,LearnedSupportGuard_B20,JILONG_EI_0009,990.0,B20,,,,,
9253.0,0.0708548062270753,29522.0,0.9247298355520752,1493.0,0.0114326408404867,LearnedSupportGuard_B20,JILONG_EI_0009,1000.0,B20,,,,,
9179.0,0.0702881515571517,23744.0,0.9356503920873231,1224.0,0.0093727745403588,LearnedSupportGuard_B20,JILONG_EI_0009,1010.0,B20,,,,,
9157.0,0.0701196866552825,22515.0,0.909403021245658,1078.0,0.0082547801915905,LearnedSupportGuard_B20,JILONG_EI_0009,1020.0,B20,,,,,
9051.0,0.0693079921280945,28254.0,0.9359658130983536,1986.0,0.0152077861414645,LearnedSupportGuard_B20,JILONG_EI_0009,1030.0,B20,,,,,
9021.0,0.0690782672619093,25105.0,0.9413198350206224,1496.0,0.0114556133271052,LearnedSupportGuard_B20,JILONG_EI_0009,1040.0,B20,,,,,
9056.0,0.0693462796057921,25513.0,0.9508068423210226,1496.0,0.0114556133271052,LearnedSupportGuard_B20,JILONG_EI_0009,1050.0,B20,,,,,
9079.0,0.0695224020032008,12278.0,0.9185307099573576,1252.0,0.009587184415465,LearnedSupportGuard_B20,JILONG_EI_0009,1060.0,B20,,,,,
9061.0,0.0693845670834896,24446.0,0.9199217280048168,1412.0,0.0108123837017864,LearnedSupportGuard_B20,JILONG_EI_0009,1070.0,B20,,,,,
9020.0,0.0690706097663698,19096.0,0.9348869088416724,1091.0,0.0083543276336041,LearnedSupportGuard_B20,JILONG_EI_0009,1080.0,B20,,,,,
8983.0,0.0687872824314079,24190.0,0.9344097651421508,1402.0,0.0107358087463914,LearnedSupportGuard_B20,JILONG_EI_0009,1090.0,B20,,,,,
8975.0,0.0687260224670919,25855.0,0.923293932792915,1875.0,0.014357804136579,LearnedSupportGuard_B20,JILONG_EI_0009,1100.0,B20,,,,,
8937.0,0.0684350376365905,41093.0,0.9345690243347736,1657.0,0.0126884701089661,LearnedSupportGuard_B20,JILONG_EI_0009,1110.0,B20,,,,,
8851.0,0.0677764930201928,23869.0,0.9022149984880556,1263.0,0.0096714168663996,LearnedSupportGuard_B20,JILONG_EI_0009,1120.0,B20,,,,,
8827.0,0.0675927131272446,24139.0,0.9462563700509604,1511.0,0.0115704757601978,LearnedSupportGuard_B20,JILONG_EI_0009,1130.0,B20,,,,,
8808.0,0.0674472207119939,25169.0,0.9445695413945808,1142.0,0.0087448599061191,LearnedSupportGuard_B20,JILONG_EI_0009,1140.0,B20,,,,,
8811.0,0.0674701931986124,21146.0,0.914303009339329,963.0,0.007374168204547,LearnedSupportGuard_B20,JILONG_EI_0009,1150.0,B20,,,,,
8745.0,0.0669647984930048,25878.0,0.9482246894580632,965.0,0.007389483195626,LearnedSupportGuard_B20,JILONG_EI_0009,1160.0,B20,,,,,
8699.0,0.0666125536981874,32038.0,0.9451295061655556,1577.0,0.0120758704658054,LearnedSupportGuard_B20,JILONG_EI_0009,1170.0,B20,,,,,
8695.0,0.0665819237160294,27043.0,0.9191421385357896,909.0,0.0069606634454135,LearnedSupportGuard_B20,JILONG_EI_0009,1180.0,B20,,,,,
8647.0,0.066214363930133,21374.0,0.9282953311617806,1283.0,0.0098245667771898,LearnedSupportGuard_B20,JILONG_EI_0009,1190.0,B20,,,,,
8643.0,0.0661837339479749,24644.0,0.9179082240762813,1311.0,0.0100389766522961,LearnedSupportGuard_B20,JILONG_EI_0009,1200.0,B20,,,,,
8608.0,0.0659157216040921,37095.0,0.9376421818917142,1481.0,0.0113407508940126,LearnedSupportGuard_B20,JILONG_EI_0009,1210.0,B20,,,,,
8573.0,0.0656477092602093,32471.0,0.9412702553845262,1250.0,0.009571869424386,LearnedSupportGuard_B20,JILONG_EI_0009,1220.0,B20,,,,,
8544.0,0.0654256418895636,21162.0,0.9398649848996268,1461.0,0.0111876009832224,LearnedSupportGuard_B20,JILONG_EI_0009,1230.0,B20,,,,,
8542.0,0.0654103268984845,27722.0,0.9361112987100696,1080.0,0.0082700951826695,LearnedSupportGuard_B20,JILONG_EI_0009,1240.0,B20,,,,,
8523.0,0.0652648344832339,23964.0,0.9302433911727028,707.0,0.0054138493464327,LearnedSupportGuard_B20,JILONG_EI_0009,1250.0,B20,,,,,
8481.0,0.0649432196705745,29382.0,0.9433029407987672,1223.0,0.0093651170448193,LearnedSupportGuard_B20,JILONG_EI_0009,1260.0,B20,,,,,
8477.0,0.0649125896884165,18549.0,0.9380499645999798,416.0,0.0031855181444356,LearnedSupportGuard_B20,JILONG_EI_0009,1270.0,B20,,,,,
8479.0,0.0649279046794955,26378.0,0.9403586324908204,1306.0,0.0100006891745985,LearnedSupportGuard_B20,JILONG_EI_0009,1280.0,B20,,,,,
8405.0,0.0643612500095718,27177.0,0.9285567855678556,1164.0,0.0089133248079883,LearnedSupportGuard_B20,JILONG_EI_0009,1290.0,B20,,,,,
8313.0,0.063656760419937,26648.0,0.931129669100947,1017.0,0.0077876729636804,LearnedSupportGuard_B20,JILONG_EI_0009,1300.0,B20,,,,,
8291.0,0.0634882955180678,19599.0,0.9275876757063752,434.0,0.0033233530641468,LearnedSupportGuard_B20,JILONG_EI_0009,1310.0,B20,,,,,
8254.0,0.063204968183106,28984.0,0.9448736756316218,945.0,0.0072363332848358,LearnedSupportGuard_B20,JILONG_EI_0009,1320.0,B20,,,,,
8209.0,0.0628603808838281,21324.0,0.9229570637119112,1183.0,0.0090588172232389,LearnedSupportGuard_B20,JILONG_EI_0009,1330.0,B20,,,,,
8220.0,0.0629446133347627,24250.0,0.9409801715106128,1078.0,0.0082547801915905,LearnedSupportGuard_B20,JILONG_EI_0009,1340.0,B20,,,,,
8238.0,0.0630824482544738,25173.0,0.9413986537023188,799.0,0.0061183389360675,LearnedSupportGuard_B20,JILONG_EI_0009,1350.0,B20,,,,,
8215.0,0.0629063258570651,30986.0,0.9376626520607638,843.0,0.0064552687398059,LearnedSupportGuard_B20,JILONG_EI_0009,1360.0,B20,,,,,
8203.0,0.062814435910591,24970.0,0.9457616847208544,836.0,0.0064016662710293,LearnedSupportGuard_B20,JILONG_EI_0009,1370.0,B20,,,,,
8176.0,0.0626076835310243,17298.0,0.925076207283812,569.0,0.0043571149619805,LearnedSupportGuard_B20,JILONG_EI_0009,1380.0,B20,,,,,
8145.0,0.0623703011692995,23076.0,0.931422805247225,590.0,0.0045179223683102,LearnedSupportGuard_B20,JILONG_EI_0009,1390.0,B20,,,,,
8119.0,0.0621712062852723,29916.0,0.9345537471494174,1106.0,0.0084691900666967,LearnedSupportGuard_B20,JILONG_EI_0009,1400.0,B20,,,,,
8092.0,0.0619644539057055,27713.0,0.9261747209411136,919.0,0.0070372384008086,LearnedSupportGuard_B20,JILONG_EI_0009,1410.0,B20,,,,,
8079.0,0.0618649064636919,28064.0,0.9434228661713786,926.0,0.0070908408695851,LearnedSupportGuard_B20,JILONG_EI_0009,1420.0,B20,,,,,
8097.0,0.0620027413834031,25161.0,0.9034145991167284,623.0,0.004770619721114,LearnedSupportGuard_B20,JILONG_EI_0009,1430.0,B20,,,,,
8015.0,0.0613748267491634,26819.0,0.9405555165883426,643.0,0.0049237696319041,LearnedSupportGuard_B20,JILONG_EI_0009,1440.0,B20,,,,,
,,,,,,LearnedSupportGuard_B20,JILONG_EI_0009,,B20,0.0785077285400814,1472.951388888889,212105.0,1.0,0.9203784323987944
7978.0,0.0610914994142015,25777.0,0.9441432862061389,1164.0,0.0089133248079883,LearnedSupportGuard_B20,JILONG_EI_0029,10.0,B20,,,,,
7950.0,0.0608770895390953,21921.0,0.9641537649542576,1392.0,0.0106592337909963,LearnedSupportGuard_B20,JILONG_EI_0029,20.0,B20,,,,,
8476.0,0.064904932192877,26362.0,0.958827380519386,987.0,0.0075579480974952,LearnedSupportGuard_B20,JILONG_EI_0029,30.0,B20,,,,,
8767.0,0.067133263394874,20048.0,0.8553265924314177,1344.0,0.0102916740050998,LearnedSupportGuard_B20,JILONG_EI_0029,40.0,B20,,,,,
8520.0,0.0652418619966153,26868.0,0.8996182950512288,900.0,0.0068917459855579,LearnedSupportGuard_B20,JILONG_EI_0029,50.0,B20,,,,,
8216.0,0.0629139833526047,24616.0,0.9635573648569304,370.0,0.0028332733496182,LearnedSupportGuard_B20,JILONG_EI_0029,60.0,B20,,,,,
8658.0,0.0662985963810676,16192.0,0.9028157234457764,806.0,0.0061719414048441,LearnedSupportGuard_B20,JILONG_EI_0029,70.0,B20,,,,,
9586.0,0.0734047522417318,21600.0,0.9144792548687553,768.0,0.0058809565743427,LearnedSupportGuard_B20,JILONG_EI_0029,80.0,B20,,,,,
10380.0,0.0794848037001018,24454.0,0.8985485945250781,987.0,0.0075579480974952,LearnedSupportGuard_B20,JILONG_EI_0029,90.0,B20,,,,,
10636.0,0.0814451225582161,18706.0,0.9019721298037514,1479.0,0.0113254359029335,LearnedSupportGuard_B20,JILONG_EI_0029,100.0,B20,,,,,
10520.0,0.080556853075633,23956.0,0.9709398938110484,875.0,0.0067003085970702,LearnedSupportGuard_B20,JILONG_EI_0029,110.0,B20,,,,,
10518.0,0.080541538084554,19101.0,0.8353085231993703,1690.0,0.0129411674617699,LearnedSupportGuard_B20,JILONG_EI_0029,120.0,B20,,,,,
10161.0,0.0778078121769494,29431.0,0.919833729216152,1766.0,0.0135231371227726,LearnedSupportGuard_B20,JILONG_EI_0029,130.0,B20,,,,,
10105.0,0.0773789924267369,23559.0,0.942020872485905,1016.0,0.0077800154681409,LearnedSupportGuard_B20,JILONG_EI_0029,140.0,B20,,,,,
10251.0,0.0784969867755052,17900.0,0.9806607133074016,910.0,0.006968320940953,LearnedSupportGuard_B20,JILONG_EI_0029,150.0,B20,,,,,
10624.0,0.081353232611742,24003.0,0.8862428001772265,652.0,0.0049926870917597,LearnedSupportGuard_B20,JILONG_EI_0029,160.0,B20,,,,,
10568.0,0.0809244128615295,26090.0,0.9347903977069152,1704.0,0.013048372399323,LearnedSupportGuard_B20,JILONG_EI_0029,170.0,B20,,,,,
10592.0,0.0811081927544777,23794.0,0.9445061924420451,2076.0,0.0158969607400203,LearnedSupportGuard_B20,JILONG_EI_0029,180.0,B20,,,,,
10628.0,0.0813838625939,22403.0,0.9089544366454336,1442.0,0.0110421085679717,LearnedSupportGuard_B20,JILONG_EI_0029,190.0,B20,,,,,
10851.0,0.0830914840992105,21194.0,0.9107472820248378,956.0,0.0073205657357704,LearnedSupportGuard_B20,JILONG_EI_0029,200.0,B20,,,,,
11013.0,0.0843319983766109,21249.0,0.9486584222509934,904.0,0.0069223759677159,LearnedSupportGuard_B20,JILONG_EI_0029,210.0,B20,,,,,
11074.0,0.0847991056045209,22722.0,0.938150289017341,1323.0,0.0101308665987702,LearnedSupportGuard_B20,JILONG_EI_0029,220.0,B20,,,,,
10870.0,0.0832369765144611,18401.0,0.945969566111454,391.0,0.0029940807559479,LearnedSupportGuard_B20,JILONG_EI_0029,230.0,B20,,,,,
10735.0,0.0822032146166274,21780.0,0.9510917030567686,1352.0,0.0103529339694159,LearnedSupportGuard_B20,JILONG_EI_0029,240.0,B20,,,,,
10621.0,0.0813302601251234,21275.0,0.8921457625697152,1291.0,0.0098858267415059,LearnedSupportGuard_B20,JILONG_EI_0029,250.0,B20,,,,,
10274.0,0.0786731091729139,17193.0,0.9481608117796284,939.0,0.0071903883115988,LearnedSupportGuard_B20,JILONG_EI_0029,260.0,B20,,,,,
10203.0,0.0781294269896087,28864.0,0.937447223124391,1329.0,0.0101768115720072,LearnedSupportGuard_B20,JILONG_EI_0029,270.0,B20,,,,,
10085.0,0.0772258425159467,22728.0,0.8592491777248498,3133.0,0.0239909335252812,LearnedSupportGuard_B20,JILONG_EI_0029,280.0,B20,,,,,
9886.0,0.0757020009035844,24385.0,0.9566871983993096,1422.0,0.0108889586571815,LearnedSupportGuard_B20,JILONG_EI_0029,290.0,B20,,,,,
9857.0,0.0754799335329387,26461.0,0.8760180096669535,2049.0,0.0156902083604536,LearnedSupportGuard_B20,JILONG_EI_0029,300.0,B20,,,,,
9740.0,0.0745840065548161,27370.0,0.9650916784203104,1702.0,0.013033057408244,LearnedSupportGuard_B20,JILONG_EI_0029,310.0,B20,,,,,
9747.0,0.0746376090235927,15228.0,0.9641636064328226,810.0,0.0062025713870021,LearnedSupportGuard_B20,JILONG_EI_0029,320.0,B20,,,,,
9754.0,0.0746912114923693,20689.0,0.9001479289940828,1235.0,0.0094570069912934,LearnedSupportGuard_B20,JILONG_EI_0029,330.0,B20,,,,,
9732.0,0.0745227465905001,24273.0,0.9164810269964132,1296.0,0.0099241142192034,LearnedSupportGuard_B20,JILONG_EI_0029,340.0,B20,,,,,
9749.0,0.0746529240146717,19388.0,0.902313026481128,1393.0,0.0106668912865358,LearnedSupportGuard_B20,JILONG_EI_0029,350.0,B20,,,,,
9702.0,0.0742930217243148,29181.0,0.9007037471448854,1358.0,0.010398878942653,LearnedSupportGuard_B20,JILONG_EI_0029,360.0,B20,,,,,
9634.0,0.0737723120276282,21512.0,0.9285220994475138,1066.0,0.0081628902451164,LearnedSupportGuard_B20,JILONG_EI_0029,370.0,B20,,,,,
9642.0,0.0738335719919443,27680.0,0.9248863940122962,1224.0,0.0093727745403588,LearnedSupportGuard_B20,JILONG_EI_0029,380.0,B20,,,,,
9597.0,0.0734889846926664,26336.0,0.9190075723208988,2651.0,0.0203000206752379,LearnedSupportGuard_B20,JILONG_EI_0029,390.0,B20,,,,,
9540.0,0.0730525074469144,19358.0,0.9143208010580012,1371.0,0.0104984263846666,LearnedSupportGuard_B20,JILONG_EI_0029,400.0,B20,,,,,
9522.0,0.0729146725272032,27040.0,0.9396066439641392,2281.0,0.0174667473256196,LearnedSupportGuard_B20,JILONG_EI_0029,410.0,B20,,,,,
9487.0,0.0726466601833204,17117.0,0.9316895275419116,821.0,0.0062868038379367,LearnedSupportGuard_B20,JILONG_EI_0029,420.0,B20,,,,,
9450.0,0.0723633328483586,31351.0,0.8924535284238094,1058.0,0.0081016302808003,LearnedSupportGuard_B20,JILONG_EI_0029,430.0,B20,,,,,
9275.0,0.0710232711289445,24231.0,0.8981430001111976,2615.0,0.0200243508358156,LearnedSupportGuard_B20,JILONG_EI_0029,440.0,B20,,,,,
9215.0,0.070563821396574,17642.0,0.9583876575402,1146.0,0.0087754898882771,LearnedSupportGuard_B20,JILONG_EI_0029,450.0,B20,,,,,
9225.0,0.0706403963519691,17704.0,0.932525678166974,1329.0,0.0101768115720072,LearnedSupportGuard_B20,JILONG_EI_0029,460.0,B20,,,,,
9259.0,0.0709007512003124,29361.0,0.9280295846766546,2050.0,0.0156978658559931,LearnedSupportGuard_B20,JILONG_EI_0029,470.0,B20,,,,,
9191.0,0.0703800415036258,34268.0,0.9234915245102002,1400.0,0.0107204937553123,LearnedSupportGuard_B20,JILONG_EI_0029,480.0,B20,,,,,
9051.0,0.0693079921280945,20146.0,0.9461769678752584,1820.0,0.0139366418819061,LearnedSupportGuard_B20,JILONG_EI_0029,490.0,B20,,,,,
9101.0,0.06969086690507,31020.0,0.9208299937661412,1374.0,0.0105213988712851,LearnedSupportGuard_B20,JILONG_EI_0029,500.0,B20,,,,,
9067.0,0.0694305120567267,20549.0,0.9289783001808318,1167.0,0.0089362972946068,LearnedSupportGuard_B20,JILONG_EI_0029,510.0,B20,,,,,
9086.0,0.0695760044719774,21014.0,0.8967695130798446,1681.0,0.0128722500019143,LearnedSupportGuard_B20,JILONG_EI_0029,520.0,B20,,,,,
9045.0,0.0692620471548575,24312.0,0.9323873441994248,1130.0,0.0086529699596449,LearnedSupportGuard_B20,JILONG_EI_0029,530.0,B20,,,,,
8992.0,0.0688561998912635,23251.0,0.8977566701417043,759.0,0.0058120391144872,LearnedSupportGuard_B20,JILONG_EI_0029,540.0,B20,,,,,
8922.0,0.0683201752034979,28951.0,0.9233001658374792,1247.0,0.0095488969377675,LearnedSupportGuard_B20,JILONG_EI_0029,550.0,B20,,,,,
8838.0,0.0676769455781792,31062.0,0.9273069230080304,1477.0,0.0113101209118545,LearnedSupportGuard_B20,JILONG_EI_0029,560.0,B20,,,,,
8789.0,0.0673017282967432,25598.0,0.9497625408132976,1618.0,0.0123898277829253,LearnedSupportGuard_B20,JILONG_EI_0029,570.0,B20,,,,,
8842.0,0.0677075755603372,28234.0,0.9681777655853508,1838.0,0.0140744768016172,LearnedSupportGuard_B20,JILONG_EI_0029,580.0,B20,,,,,
8849.0,0.0677611780291138,22032.0,0.918267828116534,1238.0,0.0094799794779119,LearnedSupportGuard_B20,JILONG_EI_0029,590.0,B20,,,,,
8736.0,0.0668958810331493,32644.0,0.9296576863928916,1536.0,0.0117619131486855,LearnedSupportGuard_B20,JILONG_EI_0029,600.0,B20,,,,,
8590.0,0.065777886684381,24248.0,0.9581160107475896,1208.0,0.0092502546117266,LearnedSupportGuard_B20,JILONG_EI_0029,610.0,B20,,,,,
8639.0,0.0661531039658169,24938.0,0.9220587147822228,1600.0,0.0122519928632141,LearnedSupportGuard_B20,JILONG_EI_0029,620.0,B20,,,,,
8638.0,0.0661454464702774,21188.0,0.950859399542252,1338.0,0.0102457290318628,LearnedSupportGuard_B20,JILONG_EI_0029,630.0,B20,,,,,
8670.0,0.0663904863275417,21964.0,0.9365512536244244,1176.0,0.0090052147544624,LearnedSupportGuard_B20,JILONG_EI_0029,640.0,B20,,,,,
8644.0,0.0661913914435144,33456.0,0.9236120696794854,1413.0,0.010820041197326,LearnedSupportGuard_B20,JILONG_EI_0029,650.0,B20,,,,,
8523.0,0.0652648344832339,19878.0,0.9391920623671156,973.0,0.0074507431599421,LearnedSupportGuard_B20,JILONG_EI_0029,660.0,B20,,,,,
8522.0,0.0652571769876944,28640.0,0.9529196473132592,1439.0,0.0110191360813532,LearnedSupportGuard_B20,JILONG_EI_0029,670.0,B20,,,,,
8442.0,0.0646445773445337,19605.0,0.9440003852080124,970.0,0.0074277706733235,LearnedSupportGuard_B20,JILONG_EI_0029,680.0,B20,,,,,
8419.0,0.064468454947125,20411.0,0.9403824003685788,1123.0,0.0085993674908684,LearnedSupportGuard_B20,JILONG_EI_0029,690.0,B20,,,,,
8427.0,0.064529714911441,24191.0,0.9454040956698452,500.0,0.0038287477697544,LearnedSupportGuard_B20,JILONG_EI_0029,700.0,B20,,,,,
8422.0,0.0644914274337435,27756.0,0.9335396206107898,1037.0,0.0079408228744706,LearnedSupportGuard_B20,JILONG_EI_0029,710.0,B20,,,,,
8426.0,0.0645220574159015,26174.0,0.936424457085614,1397.0,0.0106975212686938,LearnedSupportGuard_B20,JILONG_EI_0029,720.0,B20,,,,,
8445.0,0.0646675498311522,30379.0,0.9318425815159044,1894.0,0.0145032965518297,LearnedSupportGuard_B20,JILONG_EI_0029,730.0,B20,,,,,
8372.0,0.064108552656768,24323.0,0.9500800749970704,836.0,0.0064016662710293,LearnedSupportGuard_B20,JILONG_EI_0029,740.0,B20,,,,,
8364.0,0.064047292692452,30386.0,0.9362501925743336,1268.0,0.0097097043440972,LearnedSupportGuard_B20,JILONG_EI_0029,750.0,B20,,,,,
8296.0,0.0635265829957654,18266.0,0.8931155877175826,1160.0,0.0088826948258302,LearnedSupportGuard_B20,JILONG_EI_0029,760.0,B20,,,,,
8226.0,0.0629905583079997,17493.0,0.9406355863849007,798.0,0.006110681440528,LearnedSupportGuard_B20,JILONG_EI_0029,770.0,B20,,,,,
8258.0,0.063235598165264,28096.0,0.938723688606749,884.0,0.0067692260569258,LearnedSupportGuard_B20,JILONG_EI_0029,780.0,B20,,,,,
8177.0,0.0626153410265638,19638.0,0.9334981223558492,672.0,0.0051458370025499,LearnedSupportGuard_B20,JILONG_EI_0029,790.0,B20,,,,,
8195.0,0.062753175946275,22179.0,0.9277975318970928,705.0,0.0053985343553537,LearnedSupportGuard_B20,JILONG_EI_0029,800.0,B20,,,,,
8127.0,0.0622324662495884,22374.0,0.920968140281551,867.0,0.0066390486327541,LearnedSupportGuard_B20,JILONG_EI_0029,810.0,B20,,,,,
8116.0,0.0621482337986538,17477.0,0.9535683107813182,395.0,0.0030247107381059,LearnedSupportGuard_B20,JILONG_EI_0029,820.0,B20,,,,,
8061.0,0.0617270715439808,30808.0,0.9172869648067647,702.0,0.0053755618687352,LearnedSupportGuard_B20,JILONG_EI_0029,830.0,B20,,,,,
7984.0,0.0611374443874386,28290.0,0.9442590120160214,813.0,0.0062255438736206,LearnedSupportGuard_B20,JILONG_EI_0029,840.0,B20,,,,,
7986.0,0.0611527593785176,19224.0,0.9519187917801436,694.0,0.0053143019044191,LearnedSupportGuard_B20,JILONG_EI_0029,850.0,B20,,,,,
7973.0,0.061053211936504,14859.0,0.9279915063702224,666.0,0.0050998920293128,LearnedSupportGuard_B20,JILONG_EI_0029,860.0,B20,,,,,
7935.0,0.0607622271060027,26334.0,0.9214458168585324,1167.0,0.0089362972946068,LearnedSupportGuard_B20,JILONG_EI_0029,870.0,B20,,,,,
7824.0,0.0599122451011172,28008.0,0.9531069216633772,1224.0,0.0093727745403588,LearnedSupportGuard_B20,JILONG_EI_0029,880.0,B20,,,,,
7840.0,0.0600347650297493,21050.0,0.9329846644800992,743.0,0.005689519185855,LearnedSupportGuard_B20,JILONG_EI_0029,890.0,B20,,,,,
7822.0,0.0598969301100382,14586.0,0.950785476826804,468.0,0.0035837079124901,LearnedSupportGuard_B20,JILONG_EI_0029,900.0,B20,,,,,
7849.0,0.0601036824896049,31707.0,0.9565860133952816,1385.0,0.0106056313222197,LearnedSupportGuard_B20,JILONG_EI_0029,910.0,B20,,,,,
7856.0,0.0601572849583815,26219.0,0.9100659493231515,1153.0,0.0088290923570537,LearnedSupportGuard_B20,JILONG_EI_0029,920.0,B20,,,,,
7768.0,0.0594834253509047,23157.0,0.950342676570772,702.0,0.0053755618687352,LearnedSupportGuard_B20,JILONG_EI_0029,930.0,B20,,,,,
7775.0,0.0595370278196812,32149.0,0.9458648386242609,1140.0,0.00872954491504,LearnedSupportGuard_B20,JILONG_EI_0029,940.0,B20,,,,,
7787.0,0.0596289177661554,20577.0,0.939975332328354,700.0,0.0053602468776561,LearnedSupportGuard_B20,JILONG_EI_0029,950.0,B20,,,,,
7768.0,0.0594834253509047,21280.0,0.9508064876457708,876.0,0.0067079660926097,LearnedSupportGuard_B20,JILONG_EI_0029,960.0,B20,,,,,
7784.0,0.0596059452795368,23856.0,0.9382152829669248,564.0,0.0043188274842829,LearnedSupportGuard_B20,JILONG_EI_0029,970.0,B20,,,,,
7750.0,0.0593455904311935,26446.0,0.951979841612671,795.0,0.0060877089539095,LearnedSupportGuard_B20,JILONG_EI_0029,980.0,B20,,,,,
7759.0,0.0594145078910491,24901.0,0.9492966337539552,699.0,0.0053525893821166,LearnedSupportGuard_B20,JILONG_EI_0029,990.0,B20,,,,,
7789.0,0.0596442327572344,17500.0,0.9561796524969948,712.0,0.0054521368241303,LearnedSupportGuard_B20,JILONG_EI_0029,1000.0,B20,,,,,
7768.0,0.0594834253509047,29533.0,0.9490343520035992,793.0,0.0060723939628305,LearnedSupportGuard_B20,JILONG_EI_0029,1010.0,B20,,,,,
7700.0,0.0589627156542181,28625.0,0.96231426074094,859.0,0.0065777886684381,LearnedSupportGuard_B20,JILONG_EI_0029,1020.0,B20,,,,,
7715.0,0.0590775780873107,18485.0,0.93193849256365,929.0,0.0071138133562037,LearnedSupportGuard_B20,JILONG_EI_0029,1030.0,B20,,,,,
7656.0,0.0586257858504797,19379.0,0.9283798026252754,566.0,0.004334142475362,LearnedSupportGuard_B20,JILONG_EI_0029,1040.0,B20,,,,,
7598.0,0.0581816511091882,30433.0,0.9463586043908204,987.0,0.0075579480974952,LearnedSupportGuard_B20,JILONG_EI_0029,1050.0,B20,,,,,
7588.0,0.0581050761537931,22566.0,0.920159843418692,677.0,0.0051841244802474,LearnedSupportGuard_B20,JILONG_EI_0029,1060.0,B20,,,,,
7596.0,0.0581663361181092,22594.0,0.9495272115990754,898.0,0.0068764309944789,LearnedSupportGuard_B20,JILONG_EI_0029,1070.0,B20,,,,,
7572.0,0.057982556225161,25512.0,0.9041678480294868,836.0,0.0064016662710293,LearnedSupportGuard_B20,JILONG_EI_0029,1080.0,B20,,,,,
7371.0,0.0564433996217197,20724.0,0.928494623655914,484.0,0.0037062278411222,LearnedSupportGuard_B20,JILONG_EI_0029,1090.0,B20,,,,,
