method,scenario_id,time_s,budget,selected_patch_ids,budget_fraction,budget_max_count,candidate_count,selected_count,actual_active_fraction,predicted_front_chainage_m,front_available,mean_selected_dynamic_rank,mean_selected_front_rank,mean_selected_support_risk_rank,mean_selected_section_rank,mean_selected_base_score,selected_section_patch_count,first_pass_count,second_pass_count,global_forward_runtime_ms,roi_scoring_runtime_ms,local_correction_runtime_ms,support_guard_runtime_ms
FrontOnly_B10,JILONG_EI_0199,10,B10,,0.1,19,0,0,0.0,,False,,0.0,,,,,0,0,54.07579999882728,1.4753999857930469,0.0,2.1161999902687967
FrontOnly_B10,JILONG_EI_0199,20,B10,,0.1,19,0,0,0.0,,False,,0.0,,,,,0,0,54.5851000060793,1.4301999908639118,0.0,2.0622999873012304
FrontOnly_B10,JILONG_EI_0199,30,B10,101;86;102;85,0.1,19,4,4,0.0677994655068113,1530.0,True,,0.625,,,,,1,3,54.09949999011587,1.8326999997952955,15.066599997226149,2.16540000110399
FrontOnly_B10,JILONG_EI_0199,40,B10,101;86;85;102,0.1,19,4,4,0.0677994655068113,1650.0,True,,0.625,,,,,1,3,54.395800005295314,1.6869999963091686,15.58929999009706,2.462599994032644
FrontOnly_B10,JILONG_EI_0199,50,B10,101;86;85,0.1,19,3,3,0.0568033019120766,1770.0,True,,0.6666666666666666,,,,,1,2,54.85729999782052,1.6699999978300184,12.081499997293577,2.2243999992497265
FrontOnly_B10,JILONG_EI_0199,60,B10,117;101;116,0.1,19,3,3,0.0565506045592728,3870.0,True,,0.6666666666666666,,,,,1,2,54.56649999541696,1.698100008070469,12.817399998311885,2.948600013041869
FrontOnly_B10,JILONG_EI_0199,70,B10,117;116;101,0.1,19,3,3,0.0565506045592728,4020.0,True,,0.6666666666666666,,,,,1,2,54.7192000085488,2.2656000073766336,11.612300004344434,2.551900004618801
FrontOnly_B10,JILONG_EI_0199,80,B10,117;116;101,0.1,19,3,3,0.0565506045592728,4230.0,True,,0.6666666666666666,,,,,1,2,54.80559999705292,2.758899994660169,12.68240000354126,3.0008000030647963
FrontOnly_B10,JILONG_EI_0199,90,B10,148;164,0.1,19,2,2,0.0466341478356088,9240.0,True,,0.75,,,,,1,1,56.56219999946188,1.9951000140281396,8.493000001180917,2.701299992622808
FrontOnly_B10,JILONG_EI_0199,100,B10,148;164,0.1,19,2,2,0.0466341478356088,9240.0,True,,0.75,,,,,1,1,54.61530000320636,1.6979000065475702,9.19399999838788,2.288799994857982
FrontOnly_B10,JILONG_EI_0199,110,B10,195;179;196,0.1,19,3,3,0.0512975626191697,13920.0,True,,0.6666666666666666,,,,,1,2,54.14100000052713,1.7077000084100291,12.505799997597933,2.1919999999227
FrontOnly_B10,JILONG_EI_0199,120,B10,195;179;196,0.1,19,3,3,0.0512975626191697,14040.0,True,,0.6666666666666666,,,,,1,2,54.08149999857415,1.7459000082453713,12.108299997635186,2.2074000007705763
FrontOnly_B10,JILONG_EI_0199,130,B10,195;179;196,0.1,19,3,3,0.0512975626191697,14040.0,True,,0.6666666666666666,,,,,1,2,54.453300006571226,2.8162999951746315,13.17439999547787,3.005299993674271
FrontOnly_B10,JILONG_EI_0199,140,B10,195;196;211,0.1,19,3,3,0.0480431270148785,14790.0,True,,0.6666666666666666,,,,,1,2,54.51589998847339,1.6998999926727263,12.600899994140493,3.0002999992575496
FrontOnly_B10,JILONG_EI_0199,150,B10,195;196;211,0.1,19,3,3,0.0480431270148785,14790.0,True,,0.6666666666666666,,,,,1,2,54.9003000051016,2.7008999895770103,12.077499995939434,2.225499993073754
FrontOnly_B10,JILONG_EI_0199,160,B10,195;211;196,0.1,19,3,3,0.0480431270148785,14850.0,True,,0.6666666666666666,,,,,1,2,54.02139999205247,2.066400003968738,11.998900008620694,2.2809000074630603
