method,scenario_id,time_s,total_normalized_error,top1_fraction,top5_fraction,top10_fraction,top20_fraction,top30_fraction,top50_fraction
OraclePerfect_B05,JILONG_EI_0019,850,946.9555053710938,0.5446175379771364,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,860,952.0032958984375,0.5464015287597186,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,870,954.406494140625,0.5462333228845003,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,880,958.053466796875,0.5455767307425677,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,890,962.1010131835938,0.5453358549762953,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,900,962.56396484375,0.5434178298282184,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,910,965.7311401367188,0.5425945218673406,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,920,968.9415283203125,0.5407735743726616,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,930,972.5423583984375,0.5398487940155046,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,940,972.92236328125,0.5365371028626332,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,950,975.985595703125,0.5345540340324801,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,960,978.881591796875,0.532984772463856,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,970,983.3042602539062,0.5306417365279166,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,980,987.4976806640625,0.5280958049935357,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,990,992.0438232421875,0.5250681480964857,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1000,996.2964477539062,0.5227673162647464,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1010,1000.1555786132812,0.5208111086417724,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1020,1002.5319213867188,0.5166126574225071,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1030,1004.7196044921875,0.5128773795965821,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1040,1007.721435546875,0.509783029933749,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1050,1011.7514038085938,0.5075990864407002,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1060,1013.0186157226562,0.5043488153354082,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1070,1016.7449951171875,0.5019244848097254,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1080,1018.1376342773438,0.500473401693569,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1090,1016.80224609375,0.49597861785419844,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1100,1017.8920288085938,0.4940577496063057,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1110,1021.0310668945312,0.4917955739313284,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1120,1024.3214111328125,0.4889810619855915,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1130,1026.60888671875,0.4849453220693565,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1140,1029.6502685546875,0.4827112875412517,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1150,1032.8896484375,0.48092690624711226,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1160,1037.198486328125,0.47910022133710733,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1170,1039.505615234375,0.47684604172118766,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1180,1041.9942626953125,0.4753801548026569,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1190,1045.8587646484375,0.47480725696391374,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1200,1049.893798828125,0.474057584250931,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1210,1052.3956298828125,0.4725624689603268,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1220,1054.96484375,0.4719057991291096,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1230,1057.7388916015625,0.4706465808637395,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1240,1061.461181640625,0.47019358953047197,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1250,1065.1671142578125,0.4707301313033223,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1260,1067.7044677734375,0.4712832859799709,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1270,1068.8505859375,0.4695338505302609,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1280,1070.8828125,0.4678790179177887,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1290,1072.842041015625,0.46705923491016504,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1300,1076.332275390625,0.4663130124011643,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1310,1076.952880859375,0.4642944367945987,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1320,1079.4373779296875,0.46263566742453976,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1330,1081.734130859375,0.46284905414003213,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1340,1082.394287109375,0.46124523251993715,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1350,1083.7314453125,0.4589714183961159,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1360,1082.7845458984375,0.4545442515818988,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1370,1085.705322265625,0.4535747964159355,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1380,1088.3968505859375,0.4506694747397525,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1390,1091.907958984375,0.44946531514282384,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1400,1094.758056640625,0.4470714115465998,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1410,1091.7525634765625,0.4401821877925615,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1420,1090.340576171875,0.43324323332736653,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1430,1090.582763671875,0.428477184986126,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0019,1440,1090.1397705078125,0.42266864779724084,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,10,19.188905715942383,0.9891591569851762,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,20,42.361297607421875,0.9953188554401251,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,30,100.4522933959961,0.9974982658366118,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,40,198.03054809570312,0.9943029038846652,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,50,262.0825500488281,0.9166587255060438,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,60,293.83721923828125,0.8748224202683266,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,70,349.383056640625,0.8598824470001545,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,80,436.6580810546875,0.7762231215399655,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,90,507.7401428222656,0.6599995795018335,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,100,549.305419921875,0.693784535908535,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,110,576.146728515625,0.675919016324785,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,120,594.7281494140625,0.7044621396222573,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,130,579.6822509765625,0.7054220096398092,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,140,602.1925659179688,0.7170621047536496,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,150,594.8660278320312,0.7145202600133465,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,160,626.56494140625,0.7202101009218022,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,170,693.242919921875,0.722213125858325,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,180,727.9923706054688,0.7274802085602595,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,190,729.631103515625,0.7394554783871365,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,200,741.3519897460938,0.763052271039653,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,210,743.9832763671875,0.7924892576378512,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,220,753.122314453125,0.81273353828648,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,230,807.7054443359375,0.8390729767702205,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,240,861.7840576171875,0.8122133245212585,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,250,890.8841552734375,0.7579269804149825,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,260,919.35986328125,0.7428767020332504,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,270,937.5066528320312,0.7534983033508549,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,280,947.5274658203125,0.7568796611305322,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,290,949.495849609375,0.7356068208625335,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,300,961.7763671875,0.7033958862808475,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,310,966.81103515625,0.6740548413610137,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,320,972.2783203125,0.6527136968083707,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,330,967.81103515625,0.6815521250700193,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,340,967.0111083984375,0.6987504920601777,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,350,967.19287109375,0.69291314199525,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,360,968.8248291015625,0.6706847450793528,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,370,977.3834228515625,0.6425124865672371,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,380,981.9503173828125,0.6154003775887606,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,390,983.0975341796875,0.5930080587352837,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,400,982.2356567382812,0.5729269978627365,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,410,976.949951171875,0.5763418969450677,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,420,970.3103637695312,0.5739118049481301,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,430,966.5563354492188,0.5699264458511615,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,440,959.734375,0.5623458499476965,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,450,948.295166015625,0.552436678260554,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,460,940.95068359375,0.5430439664102538,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,470,933.1536254882812,0.5458602473172476,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,480,930.0631103515625,0.5468350667514842,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,490,923.547607421875,0.5474552168104608,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,500,921.7112426757812,0.5490941567537352,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,510,919.7772216796875,0.5502521804317254,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,520,918.7408447265625,0.550114400513918,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,530,917.3611450195312,0.5516330154204394,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,540,916.2998046875,0.5515224389023572,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,550,917.4033813476562,0.5518008707285296,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,560,917.4789428710938,0.5516888508580658,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,570,916.8106689453125,0.548898312430435,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,580,915.9400024414062,0.5488681465129166,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,590,912.9786376953125,0.548154850208192,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,600,910.565185546875,0.5490443267518634,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,610,909.3499145507812,0.5543375841200459,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,620,908.015869140625,0.556043343515006,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,630,910.2796020507812,0.5593882630082296,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,640,913.4887084960938,0.5618630412910531,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,650,919.4765625,0.5651824425982714,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,660,925.04833984375,0.5680195620767539,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,670,929.34423828125,0.5711875838727727,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,680,930.822509765625,0.5741752954472222,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,690,935.892578125,0.5777249069959248,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,700,939.7852172851562,0.5781201513221534,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,710,945.6939697265625,0.5796014662049925,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,720,950.9295043945312,0.5802410453689517,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,730,956.5382690429688,0.5807095177808105,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,740,962.0904541015625,0.5799128917171564,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,750,968.6836547851562,0.5799591438659227,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,760,974.7631225585938,0.5784946977479359,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,770,980.7410888671875,0.5774110108407716,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,780,987.0187377929688,0.5757687542587461,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,790,991.6246948242188,0.573230066753262,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,800,998.2418212890625,0.570114914333057,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,810,1005.4302978515625,0.5671152859795271,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,820,1012.2088623046875,0.5635480002002828,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,830,1019.2720947265625,0.5597553859440432,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,840,1024.6351318359375,0.5554030436948668,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,850,1032.3701171875,0.5536185280985165,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,860,1036.757568359375,0.5503301773735441,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,870,1042.254638671875,0.5478482494939936,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,880,1049.850341796875,0.5455342521855484,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,890,1055.3328857421875,0.5429114434020631,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,900,1061.336669921875,0.5408593993603789,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,910,1065.51513671875,0.5371574968731687,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,920,1071.61279296875,0.536607023478882,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,930,1074.24267578125,0.5316559033324537,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,940,1079.62744140625,0.5293453021709018,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,950,1083.9110107421875,0.527352697054571,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,960,1088.2689208984375,0.5236897114286942,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,970,1093.1788330078125,0.520678563438175,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,980,1098.0340576171875,0.5204690306560387,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,990,1101.667236328125,0.5177115587403068,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1000,1104.822021484375,0.5137723004853916,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1010,1106.462890625,0.5087870407767167,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1020,1110.5057373046875,0.5058036457342453,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1030,1113.855224609375,0.5059773205119584,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1040,1114.987060546875,0.5030767394132446,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1050,1118.789794921875,0.5009207620604598,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1060,1119.605712890625,0.49651766165277916,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1070,1123.224853515625,0.49471074835570106,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1080,1127.60986328125,0.4939847553285363,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1090,1130.5208740234375,0.4928945175401644,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1100,1132.87841796875,0.492026327203215,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1110,1134.07958984375,0.4894308493833271,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1120,1136.36279296875,0.4898423292732644,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1130,1133.719482421875,0.4845006328642419,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1140,1137.6318359375,0.48422093279875117,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1150,1141.578125,0.4831236621977046,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1160,1139.2984619140625,0.478024857803008,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1170,1141.40771484375,0.4765098992054427,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1180,1142.5418701171875,0.47364479015750716,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1190,1140.7012939453125,0.46866420713486023,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1200,1136.587158203125,0.46149451112052176,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1210,1138.44482421875,0.45836864337695743,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1220,1137.4857177734375,0.4526566481946929,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1230,1140.85986328125,0.44953291156091885,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1240,1139.445068359375,0.4427589731867093,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1250,1141.5721435546875,0.4380173175219867,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1260,1144.818359375,0.4340278523825338,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1270,1147.7086181640625,0.43028083651328425,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1280,1149.94775390625,0.426571061862826,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1290,1153.936767578125,0.42440259190940677,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1300,1158.07421875,0.42106532986454276,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1310,1163.6712646484375,0.4177097242388567,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1320,1168.8184814453125,0.4138526724130284,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1330,1172.2191162109375,0.41049796808550265,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1340,1174.63818359375,0.4068668833174484,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1350,1177.1834716796875,0.4024989581425928,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1360,1181.6781005859375,0.40023450745845834,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1370,1184.8753662109375,0.39675648531655494,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1380,1189.0166015625,0.39319579248560876,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1390,1194.21533203125,0.39130431261048404,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1400,1197.5244140625,0.38994969198936047,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1410,1202.2117919921875,0.3873505756260315,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1420,1206.295654296875,0.3849915843798596,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1430,1207.55517578125,0.38061866537456396,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0029,1440,1209.2657470703125,0.3782388761682288,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0039,10,22.638586044311523,0.9943997133162796,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0039,20,47.15727615356445,0.9967612373137626,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0039,30,91.85856628417969,0.9980400737787086,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0039,40,185.22158813476562,0.9978482641204007,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0039,50,248.91836547851562,0.9189679862033415,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0039,60,283.12664794921875,0.8714970924166663,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0039,70,335.7689208984375,0.867735561805582,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0039,80,400.5235595703125,0.780536232116058,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0039,90,452.611328125,0.6759736163521852,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0039,100,495.3929138183594,0.6930975824933128,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0039,110,519.6065063476562,0.6906785727150642,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0039,120,533.2056884765625,0.7167084411642821,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0039,130,520.1060791015625,0.7308224119164394,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0039,140,545.5216064453125,0.7437394732605294,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0039,150,545.5106811523438,0.7456905791673574,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0039,160,590.521240234375,0.7454016817862207,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0039,170,638.2777099609375,0.7534154720899503,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0039,180,665.7952880859375,0.7481554752166072,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0039,190,662.8208618164062,0.7569158160996807,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0039,200,676.42626953125,0.7788121441891526,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0039,210,677.246337890625,0.801382531677729,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0039,220,674.5862426757812,0.8169067929485535,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B05,JILONG_EI_0039,230,720.000244140625,0.8353562220072651,1.0,1.0,1.0,1.0,1.0
